,0
gene_id,Rv1977
name,Rv1977
operon,Op1235
gene_product,hypothetical protein
COG,"Post-translational modification, protein turnover,and chaperones"
regulator,"Rv0023,Rv0081,Rv1776c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1977"">External Database</a>"
