,0
gene_id,Rv2019
name,Rv2019
operon,Op1269
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0081,Rv1473A,Rv1719,Rv1776c,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2019"">External Database</a>"
