,0
gene_id,Rv3079c
name,Rv3079c
operon,Op1933
gene_product,hypothetical protein
COG,Energy production and conversion
regulator,"Rv0767c,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3079c"">External Database</a>"
