sample,68
SRX3995807,-0.0071088139
SRX3995806,-0.1791162006
SRX3995809,0.2216463139
SRX3995808,0.5032948993
SRX4619048,0.4059758599
SRX4619047,0.4999315829
SRX4619049,0.40471033240000004
SRX4619050,0.6285229285
SRX3995804,0.59193021
SRX3995805,-0.59193021
SRX5089845,3.7876137614000003
SRX5089844,2.725522374
SRX5089860,-0.0461853185
SRX5089859,0.108012913
SRX5089858,-0.0618275945
SRX5089854,0.40825811700000003
SRX5089853,-0.0775861655
SRX5089852,-0.6674302576000001
SRX5089856,3.4871203953
SRX5089855,2.8622130846
SRX5089857,3.6967612284999998
SRX5089868,-1.9559958256
SRX5089866,-2.6335925592000002
SRX5089867,-2.0385302062
SRX5089870,-0.16465232200000002
SRX5089869,-0.1875894156
SRX5089871,0.0322790925
SRX5089846,-1.1643890953
SRX5089848,0.0529070778
SRX5089847,-0.5643865061000001
SRX5089849,4.2965835234
SRX5089850,4.3914797127
SRX5089851,4.8923739951
SRX5089863,-1.2880581084
SRX5089861,-2.7792051038
SRX5089862,-2.5165182767000003
SRX5089865,-0.924492626
SRX5089864,-0.39619967180000004
SRX5388955,0.27644541970000003
SRX5388957,-0.0305771578
SRX5388954,-0.0545281863
SRX5388956,-0.1913400755
SRX5388960,1.1066541571
SRX5388961,-0.2862474839
SRX5388959,1.0250623241
SRX5388958,1.4110867983
SRX5388964,3.1811189512
SRX5388965,2.2823365217
SRX5388962,1.8474865233000002
SRX5388963,2.7657244251
SRX6889335,-0.7228722098
SRX6889333,0.7228722098
SRX6810002,0.4089605014
SRX6810004,-0.2161683074
SRX6810003,-0.19279219390000002
SRX6810006,0.2215591982
SRX6810005,0.7833317503
SRX6810007,1.1313202069
ERX1818322,0.5857349323000001
ERX1818321,-0.5857349323000001
SRX2617830,-0.2481314875
SRX2617831,-0.28750585
SRX2617833,-0.9943154123000001
SRX2617832,-0.97191017
SRX2617828,0.1133817823
SRX2617827,-0.23079848050000001
SRX2617829,0.1174166982
SRX3456119,-0.4335059792
SRX3456118,0.1745412713
SRX3456117,0.8547403678000001
SRX3456101,-0.25048372150000003
SRX3456099,0.43949381800000004
SRX3456100,-0.1890100965
SRX3456107,1.5946771068
SRX3456105,2.1484747112
SRX4374122,-0.44372141670000004
SRX4374121,-0.8134183634000001
SRX4374123,-0.5226187402
SRX4374124,1.05329915
SRX4374125,-0.4179337798
SRX4374126,-0.6353653702000001
SRX4374127,5.0887283555
SRX4374128,5.1469581211
SRX4374129,5.6727884463
SRX4374130,12.3428663903
SRX4374132,10.3211558109
SRX4374131,11.2034707712
SRX4374133,0.0648939788
SRX4374135,-2.8856428179
SRX4374134,-1.1922205109
SRX4374138,4.9995712847
SRX4374136,5.9573167908
SRX4374137,4.5162684921
SRX1091379,1.7099852952
SRX1091380,1.8579308003000001
SRX1091377,0.022635327
SRX1091378,-0.022635327
SRX4647145,0.029939719700000002
SRX4647146,-0.29581063900000004
SRX4647147,-0.2292700895
SRX4647144,-0.0302499536
SRX4647143,0.0523775248
SRX4647142,-0.0221275713
SRX4647155,-2.8953667699
SRX4647152,-2.8022830675
SRX4647153,-2.9828587787
SRX4647154,-3.0276491935
SRX4647148,-2.3444954273
SRX4647149,-1.9077873131
SRX4647151,-1.8348993278
SRX4647150,-1.9065090999
SRX4647123,-0.030465808100000002
SRX4647124,-0.0883125082
SRX4647125,0.1187783163
SRX3103185,-0.7592320253
SRX3103189,-1.7633668727
SRX3103187,-1.2284822528000001
SRX3103184,0.33318953900000003
SRX3103188,-0.6464773066
SRX3103186,0.3132877676
SRX1372110,-0.19656523720000002
SRX1372111,0.46438893550000004
SRX1372108,-0.1023234824
SRX1372109,0.1023234824
SRX4506085,0.10324641770000001
SRX4506083,0.10630845380000001
SRX4506089,0.2949953186
SRX4506087,0.42998876810000003
SRX4506077,0.0625082126
SRX4506079,0.4885094593
SRX4506075,-0.7604386837
SRX4506081,0.2094210118
SRX4506084,-1.1821404957000001
SRX4506086,-1.6623397816
SRX4506088,-1.3644768881
SRX4506090,-1.1808390895
SRX4506078,-1.7601972859
SRX4506080,-1.9824242284
SRX4506082,-2.1992322537
SRX4506076,-2.0186263655
SRX5352221,2.7673107438
SRX5352223,3.0600015849
SRX5352222,2.3425319768
SRX5352229,9.0057173359
SRX5352227,9.0137024671
SRX5352228,8.7777042124
SRX5352231,10.1783114496
SRX5352232,8.8180759478
SRX5352230,9.3864254137
SRX5352225,-0.6164736176
SRX5352224,-0.9311403085000001
SRX5352226,1.1175120649
SRX5352220,-0.1816804162
SRX5352219,-0.0202306771
SRX5352218,0.2019110933
SRX4498228,0.31907729100000004
SRX4498224,-0.2861116299
SRX4498230,0.3910560302
SRX4498226,0.6386795139
SRX4498218,-0.133947366
SRX4498216,0.2223028756
SRX4498220,0.0710992332
SRX4498222,-0.1594547428
SRX4498225,1.0189987428
SRX4498227,0.9254044218
SRX4498231,0.4774760248
SRX4498229,0.48429798830000004
SRX4498217,0.9266121874000001
SRX4498221,0.2457571145
SRX4498219,0.8560858325
