,0
gene_id,Rv1121
name,zwf1
operon,Op731
gene_product,glucose-6-phosphate 1-dehydrogenase
COG,Carbohydrate transport and metabolism
regulator,csoR
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1121"">External Database</a>"
