,0
gene_id,Rv3438
name,Rv3438
operon,Op2154
gene_product,hypothetical protein
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0302,Rv0324,trcR,Rv2011c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3438"">External Database</a>"
