sample,Rv3136A
SRX3995807,-0.1188516773
SRX3995806,0.20684161750000002
SRX3995809,-0.06882664370000001
SRX3995808,0.022814843
SRX4619048,-0.0304311219
SRX4619047,0.1039519441
SRX4619049,-0.10130419410000001
SRX4619050,-0.3636869675
SRX3995804,0.1926089849
SRX3995805,-0.1926089849
SRX5089845,-0.7008592893000001
SRX5089844,-0.565214608
SRX5089860,-0.1272997278
SRX5089859,-0.0075086452000000005
SRX5089858,0.134808373
SRX5089854,-0.009417694800000001
SRX5089853,-0.0018897474000000001
SRX5089852,-0.0263576919
SRX5089856,-0.0212127717
SRX5089855,-0.0825455938
SRX5089857,0.23808761990000002
SRX5089868,0.43161664040000003
SRX5089866,0.2006813191
SRX5089867,0.2993229818
SRX5089870,0.7324263662
SRX5089869,0.7317210571
SRX5089871,0.5238064576
SRX5089846,0.1129087862
SRX5089848,-0.16297368280000002
SRX5089847,-0.1129729173
SRX5089849,-0.5150851571
SRX5089850,-0.5189672894
SRX5089851,-0.4758595332
SRX5089863,0.061745004000000006
SRX5089861,0.2529565018
SRX5089862,0.3059799684
SRX5089865,-0.48850295320000003
SRX5089864,-0.3712557339
SRX5388955,0.22054503290000002
SRX5388957,-0.10514011740000001
SRX5388954,0.0016749985
SRX5388956,-0.11707991400000001
SRX5388960,-1.8281505636
SRX5388961,-1.9091240003
SRX5388959,-1.7852846025
SRX5388958,-1.6839768248
SRX5388964,-0.7221705007
SRX5388965,-0.9659400257
SRX5388962,-0.869118389
SRX5388963,-0.7703545062
SRX6889335,0.11138750480000001
SRX6889333,-0.11138750480000001
SRX6810002,0.0882083451
SRX6810004,0.0963051775
SRX6810003,-0.18451352270000002
SRX6810006,-0.6318243781
SRX6810005,-0.6971441975
SRX6810007,-0.8444705472
ERX1818322,0.1381847254
ERX1818321,-0.1381847254
SRX2617830,0.968117887
SRX2617831,1.0150115923
SRX2617833,0.6507471204
SRX2617832,0.8823481099
SRX2617828,0.2295088736
SRX2617827,-0.2496484186
SRX2617829,0.0201395451
SRX3456119,0.12000213030000001
SRX3456118,0.6304467092
SRX3456117,-0.4515473931
SRX3456101,0.1642535535
SRX3456099,-0.14928295760000002
SRX3456100,-0.014970595900000001
SRX3456107,0.9765788206
SRX3456105,1.1415138397
SRX4374122,-0.4156734926
SRX4374121,-0.4242583211
SRX4374123,-0.2717559966
SRX4374124,-0.2855697265
SRX4374125,0.1787394474
SRX4374126,0.10683027910000001
SRX4374127,-0.5871834815
SRX4374128,-0.423754014
SRX4374129,-0.5762276728
SRX4374130,-0.28662829030000003
SRX4374132,-0.10878274630000001
SRX4374131,0.0807595743
SRX4374133,-0.6687848335000001
SRX4374135,-0.3033954947
SRX4374134,-0.5874973064
SRX4374138,-0.1649172746
SRX4374136,-0.3924189597
SRX4374137,-0.0629914887
SRX1091379,-0.7292753875
SRX1091380,-0.8433899326000001
SRX1091377,-0.0235031936
SRX1091378,0.0235031936
SRX4647145,-0.0043892924000000005
SRX4647146,0.0942080131
SRX4647147,-0.1575083327
SRX4647144,-0.0359005325
SRX4647143,0.0076148356000000006
SRX4647142,0.0282856969
SRX4647155,1.9250889512
SRX4647152,2.0834517105
SRX4647153,1.9991501995
SRX4647154,1.9825687066
SRX4647148,2.3466970517
SRX4647149,2.4718392366
SRX4647151,2.4807103329
SRX4647150,2.5679809731
SRX4647123,0.0579467613
SRX4647124,-0.1398571033
SRX4647125,0.08191034200000001
SRX3103185,0.059090014700000006
SRX3103189,-0.1636374612
SRX3103187,-0.6453674238
SRX3103184,-0.1093742543
SRX3103188,0.4357667301
SRX3103186,-0.3263924757
SRX1372110,1.495688364
SRX1372111,1.6504201757999999
SRX1372108,-0.1298309674
SRX1372109,0.1298309674
SRX4506085,0.0269740843
SRX4506083,0.0022740092
SRX4506089,-0.025438683900000002
SRX4506087,0.1945895792
SRX4506077,0.0907411546
SRX4506079,-0.0322183672
SRX4506075,-0.2038597002
SRX4506081,0.14533691270000001
SRX4506084,2.9749932208
SRX4506086,2.9668461463
SRX4506088,3.0097100516
SRX4506090,3.1299846357
SRX4506078,2.9685724661
SRX4506080,2.8091065003
SRX4506082,2.8922245069
SRX4506076,2.7748729021000003
SRX5352221,-0.0691090463
SRX5352223,0.0704405049
SRX5352222,0.3838810227
SRX5352229,-0.21120828900000002
SRX5352227,-0.035610635
SRX5352228,-0.0704761361
SRX5352231,-1.3308091295
SRX5352232,-1.5743072206000002
SRX5352230,-1.4669631929
SRX5352225,0.0771858109
