,0
gene_id,Rv0740
name,Rv0740
operon,Op475
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0023,Rv0047c,Rv0081,csoR,Rv2250c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0740"">External Database</a>"
