,0
gene_id,Rv1049
name,Rv1049
operon,Op682
gene_product,transcriptional repressor
COG,Transcription
regulator,"csoR,Rv1776c,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1049"">External Database</a>"
