,0
gene_id,Rv0562
name,grcC1
operon,Op369
gene_product,polyprenyl-diphosphate synthase GrcC
COG,Coenzyme transport and metabolism
regulator,"Rv1353c,Rv2887"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0562"">External Database</a>"
