sample,Rv0456B
SRX3103187,-0.9099326310000001
SRX3103184,0.1559611609
SRX3103188,-0.3367693913
SRX3103186,0.18080823040000002
SRX1372110,0.319755334
SRX1372111,0.3850138195
SRX1372108,-0.2553848795
SRX1372109,0.2553848795
SRX4506085,0.1753559673
SRX4506083,0.2736473876
SRX4506089,0.2171065472
SRX4506087,0.0539517193
SRX4506077,0.3183756793
SRX4506079,-0.025566216500000002
SRX4506075,-0.26395923120000003
SRX4506081,-0.0288502317
SRX4506084,-0.4464751141
SRX4506086,-0.3788682369
SRX4506088,0.0974047477
SRX4506090,0.0129644565
SRX4506078,-0.0281599022
SRX4506080,-0.3208246238
SRX4506082,-0.5445560746
SRX4506076,0.2076987952
SRX5352221,-0.3434398162
SRX5352223,-0.6748488641
SRX5352222,-1.6443748729
SRX5352229,1.2518350449
SRX5352227,1.321793081
SRX5352228,1.3304933731
SRX5352231,-2.4296709918
SRX5352232,-2.4316359365
SRX5352230,-2.7704370621
SRX5352225,-2.5980072196
SRX5352224,0.0263189586
SRX5352226,-1.7117429403000002
SRX5352220,-0.11045171220000001
SRX5352219,0.3172515335
SRX5352218,-0.2067998214
SRX4498228,-0.0236569208
SRX4498224,0.074232632
SRX4498230,0.4606524232
SRX4498226,0.1298998634
SRX4498218,0.0011261705
SRX4498216,0.1423566826
SRX4498220,0.0763130998
SRX4498222,-0.2197959529
SRX4498225,-0.6410222049000001
SRX4498227,-0.0419491686
SRX4498231,-0.1910932528
SRX4498229,-0.067569734
SRX4498217,-0.8296760547
SRX4498221,0.0508108961
SRX4498219,-0.1777677762
SRX4498223,0.14276070100000002
SRX5079928,-0.7697201083
SRX5079930,-0.2418684117
SRX5079929,-0.1154532072
SRX5079923,0.2822694806
SRX5079924,0.0547008422
SRX5079922,-0.0649625514
SRX5079920,-0.037304770200000004
SRX5079921,0.1169492897
SRX5079919,-0.0796445194
SRX5079926,0.0893352943
SRX5079925,-0.0053481136
SRX5079927,-0.330630982
SRX894005,0.09612981620000001
SRX894004,-0.43983023320000003
SRX894006,0.1618582298
SRX893999,0.24075014730000002
SRX894000,-0.1547881137
SRX893998,-0.0859620336
SRX4647489,0.3376163655
SRX4647490,-0.3376163655
SRX4647492,0.7275662075
SRX4647491,0.2243334908
SRX4647496,0.3393987759
SRX4647495,0.4173978575
SRX4647499,0.1420653412
SRX4647500,0.4921142109
SRX4647493,0.7933037124000001
SRX4647494,0.5973278662
SRX4647497,0.09987444820000001
SRX4647498,0.5842310081000001
SRX4505482,0.1048357531
SRX4505486,-0.363528014
SRX4505484,-0.0312829163
SRX4505473,-0.1778165411
SRX4505476,-0.1030522823
SRX4505480,-0.3501533718
SRX4505478,0.29980254170000004
SRX4505474,0.1534031124
SRX4505483,0.6032368681
SRX4505485,0.6845359806
SRX4505487,0.5025978923000001
SRX4505488,0.6026712954
SRX4505481,0.7154016843000001
SRX4505477,0.5303476601
SRX4505475,0.5779498443000001
SRX4505479,0.7585315384
SRX4605773,-0.1134723968
SRX4605774,0.5367749547
SRX4605772,0.013876803600000001
SRX4605771,-0.013876803600000001
SRX5178871,0.2415963617
SRX5178872,-0.7612696499
SRX5178868,-0.12591268
SRX5178870,-0.0567297051
SRX5178869,0.1826423852
ERX1404045,-0.3322256342
ERX1404046,0.3322256342
ERX1404043,0.2547699122
ERX1404044,0.299885253
ERX237502,1.4665472812
ERX237505,0.9718838982
ERX237506,1.1430270988
ERX237500,1.8754241229000002
ERX237497,2.228126329
ERX237499,2.0309475531
ERX237507,0.0297766028
ERX237496,0.1612079286
ERX237504,-0.19098453140000002
ERX3772318,0.0930915157
ERX3772320,-0.4404216036
ERX3772319,-0.1258076395
ERX3772321,-0.0382795888
ERX3772322,-0.1223650899
ERX3772323,0.16064467870000002
SRX4314262,-1.1562533883000001
SRX4314263,0.34584691630000003
SRX4314261,0.8104064721
SRX4314265,1.1172846321
SRX4314266,0.41184187200000005
SRX4314264,0.3918472136
SRX4314268,0.7368907799000001
SRX4314267,0.8011592946
SRX4314271,0.24741574330000002
SRX4314272,0.6113442839000001
SRX4314275,-0.7190653517000001
SRX4314274,0.7859954014
SRX4314273,0.0407527782
SRX4314278,0.38585852460000003
SRX4314276,-0.5949507413
SRX4314281,0.0219516253
SRX4314279,0.0967750248
SRX4314280,-0.0606575497
SRX4314284,0.1628605455
SRX4314283,-0.3911103211
SRX4314282,-0.1366171857
SRX4314293,0.1690619726
SRX4314292,-0.0920076769
SRX4314291,-0.11104988
SRX4314297,-0.5678050593
SRX4314298,-0.9098112028
SRX4314299,-0.8340877560000001
SRX4314302,0.2173692807
SRX4314301,0.2543382592
SRX4314300,-0.4779842899
SRX4314305,0.7418675058
SRX4314304,0.1409368667
SRX4314303,0.37326653470000004
SRX4314309,-1.0386905425
SRX4314306,1.0335923481
SRX4314308,1.6850141102
SRX4314307,0.42486265360000003
SRX4314311,0.4132216205
SRX4314317,0.2881530551
SRX4314316,0.4295490545
SRX4314318,0.1957487703
SRX4314319,0.0870940382
SRX4314331,0.5576168737
SRX4314330,0.4133804589
SRX4314332,0.027067824
SRX4314335,0.2267610249
SRX4314334,-0.1239890456
SRX4314333,0.42841260080000004
SRX4314338,-0.2456805588
SRX4314336,0.17692680030000002
SRX4314337,0.2160992052
SRX4314339,0.4295183957
SRX4314340,-0.40761029400000004
SRX4314341,0.3914922952
SRX3686762,2.8019951386
SRX3686763,2.8014996059
SRX3686761,2.7412780595
SRX3686765,1.0960231105
SRX3686769,1.7421628655
SRX3686766,1.6854199708
SRX3686768,1.2944566504
SRX3686764,1.6360679552000001
SRX3686767,1.127798456
SRX3686788,-2.3911040939
SRX3686791,0.5135287455
SRX3686792,1.3237687575
SRX3686793,2.4816366546
SRX3686790,0.4632740301
SRX3686789,-2.3911040939
SRX3686829,2.1578017276
SRX3686830,2.7162095486
SRX3686828,2.7962738613
SRX3686819,2.5208920936
SRX3686818,2.7080727270000002
SRX3686817,2.6338560468
SRX3686822,2.8237838103
SRX3686820,2.4742012358
SRX3686821,2.3604488122
SRX3686743,3.2232328527
SRX3686744,3.0229479685
SRX3686745,3.3019403449
SRX3686772,2.2424520792
SRX3686770,1.7566298623
SRX3686771,2.4919155815
SRX3686794,-2.3911040939
SRX3686796,1.6320362291000001
SRX3686751,3.0135135227
SRX3686749,2.9805222309
SRX3686750,3.3404798833
SRX3686778,2.355562508
SRX3686777,1.8149935447
SRX3686776,2.3744034925
SRX3686800,1.7875039841
SRX3686801,2.1015005088
SRX3686755,3.3862411649
SRX3686757,3.3764648209
SRX3686756,2.8155832508
SRX3686784,1.9447609665
SRX3686783,2.0242855749
SRX3686782,2.5568788485000002
SRX3686809,1.4397460519
SRX3686807,1.9443016453
SRX3686808,1.1867545813
SRX3686787,2.5433724037000003
SRX3686786,2.6540907934
SRX3686785,2.8391470494
SRX3686799,1.4232907358
SRX3686797,1.8503807969000001
SRX3686798,1.9206769128
SRX3686746,3.2277972248
SRX3686748,3.4638956703
SRX3686747,3.3065135413
SRX3686773,2.713963532
SRX3686774,2.6159729152
SRX3686775,1.9986403431
SRX3686754,3.4632608316
SRX3686753,3.2190355003
SRX3686752,3.2868989651
SRX3686780,1.7263688881
SRX3686779,2.5715011474000002
SRX3686781,2.6253973656
SRX3686806,1.8758138338
SRX3686805,1.8319573617
SRX3686758,3.5031237038
SRX3686760,3.3437423946
SRX3686759,3.0361094773
SRX3686810,1.9025991569
SRX3686811,1.7375083248
SRX3686812,1.4246836735000001
SRX3686813,2.557082136
SRX3686815,2.9548740699
SRX3686816,2.7381657146
SRX3686823,2.1096326542
SRX3686824,2.5554671675
SRX3686825,2.7117216668
SRX3686827,2.7844025816
SRX3686826,2.7140128393
SRX7054191,-0.1260668717
SRX7054189,-0.6276957408
SRX7054190,0.7537626125
SRX7054193,0.6615786294
SRX7054192,-0.10212759240000001
SRX7054194,0.066680269
SRX4506284,0.2138443602
SRX4506280,-0.0110234853
SRX4506282,0.2578115335
SRX4506278,0.3093192145
SRX4506274,-0.2194797615
SRX4506273,-0.0778523877
SRX4506271,0.3280176475
SRX4506276,-0.030685498300000003
SRX4506283,-0.38978849130000004
SRX4506279,-0.1100611628
SRX4506285,-0.6109556142
SRX4506281,-0.2653497399
SRX4506275,-0.17374117690000002
SRX4506277,-0.1606032766
SRX4506272,-0.64162967
SRX2923393,0.0531229643
SRX2923394,-0.0531229643
SRX2923398,-0.800985367
SRX2923397,0.6249560345
SRX2923395,-1.0069031369
SRX2923396,-0.5611818456000001
SRX2923400,-2.0116693061
SRX2923401,-1.8752879541
SRX2923403,-0.4559825705
SRX2923402,-0.368309789
SRX6853288,0.6835583985
SRX6853287,0.17771084610000001
SRX6853286,-0.3969560017
SRX6853284,-0.5514428287
SRX6853285,0.5512464771
SRX6853283,0.0001963517
SRX4319040,-0.0538005497
SRX4319041,0.1516702845
SRX4319039,-0.0978697348
SRX4314613,-1.1175499014999999
SRX4314614,-0.379881809
SRX4314615,-0.8075523057
SRX4314632,-0.4694099365
SRX4314631,-0.7932595508
SRX4314633,-0.0615531364
SRX4314622,-0.7852678331
SRX4314623,-0.9181674830000001
SRX4314624,-0.7583560056
SRX4314611,-0.3132710425
SRX4314610,0.2354028062
SRX4314612,0.0778682362
SRX4314630,0.8070708820000001
SRX4314628,0.5575845245000001
SRX4314629,0.6016713022
SRX4314619,0.6926389110000001
SRX4314621,0.3209801614
SRX4314620,0.4452648575
SRX7119390,-0.17068379790000002
SRX7119388,0.17068379790000002
SRX7119386,0.0301776002
SRX7119385,0.2467528445
SRX7119387,0.087884982
SRX3746749,-0.5268225281
SRX3746748,0.1640653825
SRX3746751,0.6055379853
SRX3746750,0.7671796795
SRX3746752,0.14479584880000002
SRX3746753,0.4966981635
SRX3746755,0.3500277002
SRX3746754,-0.3500277002
SRX2345943,-0.2289414223
SRX2345942,0.2289414223
SRX2345941,0.1722562075
SRX2345940,-0.3057187227
SRX3992217,0.0772255526
SRX3992216,0.3128068289
SRX3992214,0.846131049
SRX3992215,0.3768484972
SRX3992221,-0.5475540704
SRX3992220,0.21026889810000002
SRX3992219,-0.0920440695
SRX3992218,0.1767878226
SRX3992201,0.17537510380000002
SRX3992200,0.039054264000000005
SRX3992198,0.0747924972
SRX3992199,0.2448456266
SRX3992202,0.30258126350000003
SRX3992203,-0.39850597730000004
SRX3992204,0.9542227552
SRX3992205,1.0816997212
SRX3992206,1.2552559731000001
SRX3992207,1.2865927639999999
SRX3992209,-0.1640957922
SRX3992208,0.3474296222
SRX3992212,0.3711054018
SRX3992213,0.07996863800000001
SRX3992210,0.3539411524
SRX3992211,-0.3539411524
SRX357084,-1.1925370852000001
SRX357083,1.1925370852000001
SRX4647134,-0.1595639573
SRX4647137,-0.0765086756
SRX4647136,0.06702367990000001
SRX4647135,-0.0853965519
SRX4647139,-0.0229845335
SRX4647141,-0.0256349385
SRX4647140,0.21556606790000002
SRX4647138,-0.1669465959
SRX4647128,-1.1290051177
SRX4647127,-0.5537089826
SRX4647129,-0.6570364590000001
SRX4647126,-0.5836315832
SRX4647133,-0.9022947138
SRX4647132,-0.8715683437
SRX4647131,-0.8770733646000001
SRX4647130,-0.6196452424000001
SRX6923924,-5.1868558622
SRX6923925,-2.1381035171000002
SRX6923923,-5.1868558622
SRX6923922,-2.193491665
SRX6923939,-0.2838382203
SRX6923938,0.2838382203
SRX6923936,0.1798734669
SRX6923937,-0.3638662713
SRX5509428,-0.022008615800000002
SRX5509427,0.022008615800000002
SRX1882560,0.2759634854
SRX1882558,0.2986908132
SRX1882559,0.2736039282
SRX1882561,0.4739792641
SRX1882563,0.8376816406
SRX1882562,0.9033736643
SRX1882565,0.2259264708
SRX1882566,0.33337465780000003
SRX1882564,0.6104652551
SRX1882568,0.7043375939000001
SRX1882567,0.6100900153000001
SRX1882569,0.5556574864
SRX1882555,-0.35521839
SRX1882557,0.2512668588
SRX1882556,0.1039515312
SRX5088615,-0.2156230197
SRX5088616,-0.6322892063000001
SRX6845150,1.2583509402
SRX6845149,1.2918045894
SRX6845151,-0.1001623074
SRX6845152,-0.1609298236
SRX6845145,0.8400109999
SRX6845146,1.1960949701
SRX6845142,0.7458576615
SRX6845141,-0.1723631038
SRX6845144,-0.5667541244000001
SRX6845143,0.5667541244000001
SRX5605051,-0.022789692
SRX5605045,0.022789692
SRX5605060,-0.0988442956
SRX5605059,0.3949184584
SRX2382017,-0.0409548605
SRX2382024,0.0409548605
SRX2382027,-0.8929876231
SRX2382029,-2.0173044624
SRX2382217,-2.0345244471
SRX2382023,-1.4769078802
SRX2382218,-1.3993711998
SRX2382219,-1.6554365384
SRX2382213,-1.5406628793000001
SRX2382019,-2.2477171195
SRX2382214,-0.0059451136
SRX2382215,0.4410667579
SRX2382020,-0.8593956690000001
SRX2382216,0.5459076394
SRX2382022,0.721975912
SRX2382033,0.22712045290000002
SRX2382220,1.5098816418
SRX2382222,1.2489800398
SRX2382030,0.4755036447
SRX4506350,0.2403568611
SRX4506352,0.0585601299
SRX4506354,0.5299721782
SRX4506348,0.0030110389
SRX4506346,0.1077070826
SRX4506344,-0.1107181215
SRX4506351,0.1698802583
SRX4506353,-0.1736806236
SRX4506355,-0.0107657025
SRX4506349,0.4035914975
SRX4506345,0.27658721000000003
SRX4506347,0.3098888715
SRX4514122,-0.48325752200000005
SRX4514124,0.270160151
SRX4514126,0.3409049414
SRX4514120,-0.5440167383
SRX4514112,-0.18115915330000001
SRX4514116,0.49739717370000003
SRX4514118,0.2709325913
SRX4514114,-0.5871706117000001
SRX4514121,-0.18497916050000002
SRX4514125,0.1197958373
SRX4514127,0.2504319875
SRX4514123,-0.5240107557
SRX4514115,-0.4892450467
SRX4514117,0.3558613949
SRX4514113,-0.3530100485
SRX4514119,0.3616354449
SRX958308,-0.38072628350000004
SRX958306,-0.49729905750000003
SRX958307,0.0306973705
SRX958313,-0.5440767975
SRX958312,-0.09364833510000001
SRX958314,0.6377251326000001
SRX958320,0.3651016098
SRX958318,0.0617039086
SRX958319,0.6844514477
SRX958323,0.26330576640000003
SRX958322,1.2425385661
SRX958321,1.065270847
SRX958310,0.7521612983
SRX958309,-0.4184509059
SRX958311,0.6100914084
SRX958317,-0.2605257668
SRX958315,0.509671563
SRX958316,1.2377453822
SRX958324,1.1983402254
SRX958325,0.8221725514
SRX4498322,0.0131983021
SRX4498318,-0.8185336821
SRX4498320,-0.45404863780000004
SRX4498316,0.6389097846
SRX4498312,-0.14148928500000002
SRX4498308,0.3549538582
SRX4498314,-0.1458432356
SRX4498310,-0.0676213377
SRX4498319,0.6550818527000001
SRX4498317,0.4775080418
SRX4498311,-0.071230268
SRX4498315,-0.49893245610000003
SRX4498309,-0.475847758
SRX4498313,-0.3613727543
SRX4615568,-0.4622169159
SRX4615570,0.4622169159
SRX727246,0.7201942618
SRX727243,-0.009189644
SRX727247,2.9631170948000003
SRX727244,3.5448744755
SRX727245,2.2374239023
SRX727248,1.9941214838999999
SRX727249,0.2507964283
SRX727251,0.17879464180000001
SRX727250,-0.4295910701
SRX4498332,-0.6055931127
SRX4498334,0.2134478658
SRX4498335,-0.4129753611
SRX4498337,-0.9080839147
SRX4498324,0.0084923147
SRX4498326,0.042177657
SRX4498328,-0.0539762855
SRX4498330,0.0033063138000000002
SRX4498336,0.17104147960000002
SRX4498333,0.4738097593
SRX4498338,-0.39391900090000004
SRX4498329,0.3819376996
SRX4498325,0.4489912654
SRX4498327,1.0792190911
SRX4498331,0.8035814289000001
