,0
gene_id,Rv2046
name,lppI
operon,Op1280
gene_product,lipoprotein LppI
COG,No COG annotation
regulator,"Rv0691c,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2046"">External Database</a>"
