sample,Rv3518c
SRX3995807,-0.1945403275
SRX3995806,-0.2960148758
SRX3995809,-0.1359874221
SRX3995808,-0.243849046
SRX4619048,-0.08785766290000001
SRX4619047,-0.2114792764
SRX4619049,-0.3714284557
SRX4619050,-0.2417122741
SRX3995804,-0.10122911500000001
SRX3995805,0.10122911500000001
SRX5089845,-0.6383737081
SRX5089844,-0.6001538914
SRX5089860,-0.0556423307
SRX5089859,0.061265935300000005
SRX5089858,-0.005623604700000001
SRX5089854,-2.0223659143
SRX5089853,-2.0427381678
SRX5089852,-2.0647461018
SRX5089856,-1.2368175442
SRX5089855,-1.2433436341
SRX5089857,-1.1448941104
SRX5089868,-2.102439093
SRX5089866,-2.1503953482
SRX5089867,-2.1683661228
SRX5089870,-1.2501289528
SRX5089869,-1.273041235
SRX5089871,-1.1107202048
SRX5089846,-2.3907987793
SRX5089848,-2.3482096075
SRX5089847,-2.3790190025
SRX5089849,-1.4535081258
SRX5089850,-1.3821071221
SRX5089851,-1.403998844
SRX5089863,-2.5958826693
SRX5089861,-2.4073417085
SRX5089862,-2.6187491537
SRX5089865,-1.3869893855
SRX5089864,-1.2409545779
SRX5388955,-0.0299197889
SRX5388957,-0.0290154013
SRX5388954,0.050761793900000005
SRX5388956,0.0081733963
SRX5388960,-1.0162141928
SRX5388961,-0.8357506013
SRX5388959,-0.8646027889000001
SRX5388958,-0.8611741957
SRX5388964,0.4308081909
SRX5388965,0.4528902504
SRX5388962,0.3658073774
SRX5388963,0.38680770480000004
SRX6889335,-0.145581602
SRX6889333,0.145581602
SRX6810002,0.0791121036
SRX6810004,-0.1271846824
SRX6810003,0.0480725788
SRX6810006,0.7667795552000001
SRX6810005,0.7774623292
SRX6810007,0.7886481591000001
ERX1818322,0.1805850109
ERX1818321,-0.1805850109
SRX2617830,0.0333526425
SRX2617831,-0.024585461000000003
SRX2617833,-0.2229709607
SRX2617832,-0.051406298600000004
SRX2617828,0.0204905035
SRX2617827,-0.0304573873
SRX2617829,0.0099668838
SRX3456119,0.23259306230000001
SRX3456118,0.1355452939
SRX3456117,0.27275918050000003
SRX3456101,0.1160126754
SRX3456099,-0.2908292967
SRX3456100,0.1748166213
SRX3456107,0.4278354881
SRX3456105,0.4545910946
SRX4374122,0.0410386185
SRX4374121,0.09861969470000001
SRX4374123,-0.0888999286
SRX4374124,0.0359460904
SRX4374125,-0.030636886000000002
SRX4374126,-0.0053092043
SRX4374127,0.3051793075
SRX4374128,0.2426507789
SRX4374129,-0.1566820402
SRX4374130,0.026350069400000002
SRX4374132,-0.3383061549
SRX4374131,-0.23541829600000003
SRX4374133,0.1987111644
SRX4374135,-0.401211633
SRX4374134,-0.11513072810000001
SRX4374138,-0.39989195980000003
SRX4374136,-0.16920037300000002
SRX4374137,-0.44104310290000004
SRX1091379,0.8938809664
SRX1091380,0.8509402055
SRX1091377,0.0395491809
SRX1091378,-0.0395491809
SRX4647145,0.045746529800000005
SRX4647146,-0.027926994700000003
SRX4647147,-0.0147154447
SRX4647144,0.0512443083
SRX4647143,0.007805493100000001
SRX4647142,-0.059049801400000004
SRX4647155,0.3191484308
SRX4647152,0.30037366660000003
SRX4647153,0.3731022135
SRX4647154,0.3558587767
SRX4647148,-0.146666351
SRX4647149,-0.0868759534
SRX4647151,-0.0798642832
SRX4647150,-0.1294649965
SRX4647123,-0.0362484031
SRX4647124,0.0147530157
SRX4647125,0.0214953874
SRX3103185,0.2352308137
SRX3103189,-0.0016266703
SRX3103187,-0.146031259
SRX3103184,-0.0036919322000000003
SRX3103188,-0.1487189028
SRX3103186,0.15241083500000002
SRX1372110,-0.5636291266
SRX1372111,-0.34613604140000004
SRX1372108,-0.0934179612
SRX1372109,0.0934179612
SRX4506085,-0.0161300944
SRX4506083,-0.0735613794
SRX4506089,0.0580637717
SRX4506087,-0.0067314044
SRX4506077,-0.029799478100000002
SRX4506079,0.0880101234
SRX4506075,-0.0597243681
