,0
gene_id,Rv3149
name,nuoE
operon,Op1971
gene_product,NADH-quinone oxidoreductase subunit E
COG,Energy production and conversion
regulator,"Rv0023,Rv0047c,Rv0081,mprA,mprB,trcR,whiA,Rv1776c,Rv2011c,Rv2989,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3149"">External Database</a>"
