,0
gene_id,Rv2539c
name,aroK
operon,Op1604
gene_product,shikimate kinase
COG,Nucleotide transport and metabolism
regulator,"csoR,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2539c"">External Database</a>"
