,0
gene_id,Rv1381
name,pyrC
operon,Op892
gene_product,dihydroorotase
COG,Nucleotide transport and metabolism
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1381"">External Database</a>"
