,0
gene_id,Rv0906
name,Rv0906
operon,Op588
gene_product,hypothetical protein
COG,Function unknown
regulator,"csoR,Rv1816,higA,Rv2034,Rv2250c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0906"">External Database</a>"
