,0
gene_id,Rv0674
name,Rv0674
operon,Op440
gene_product,hypothetical protein
COG,Transcription
regulator,"Rv0081,Rv0324,Rv0674,phoP,csoR,Rv1353c,Rv1776c,mbcA,cmtR,Rv2250c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0674"">External Database</a>"
