,0
gene_id,Rv3107c
name,agpS
operon,Op1948
gene_product,alkyldihydroxyacetonephosphate synthase
COG,Energy production and conversion
regulator,"Rv0023,Rv1719"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3107c"">External Database</a>"
