sample,Rv3346c
SRX3995807,-0.1254896935
SRX3995806,0.1508290727
SRX3995809,-0.38914511090000004
SRX3995808,0.9074529604
SRX4619048,0.06694576070000001
SRX4619047,0.6835511543
SRX4619049,0.2995966055
SRX4619050,-0.5359208489
SRX3995804,0.1441957557
SRX3995805,-0.1441957557
SRX5089845,0.6876012542000001
SRX5089844,0.4629148898
SRX5089860,0.0765416901
SRX5089859,-0.2823321747
SRX5089858,0.20579048460000002
SRX5089854,0.4309455521
SRX5089853,0.0539415341
SRX5089852,0.3695954319
SRX5089856,0.5161941476
SRX5089855,1.087848368
SRX5089857,0.6249643642
SRX5089868,0.2718805354
SRX5089866,0.4538779189
SRX5089867,-0.2391808132
SRX5089870,-0.030116477500000002
SRX5089869,0.47450427580000004
SRX5089871,0.4856441507
SRX5089846,0.6027226568
SRX5089848,0.2935665188
SRX5089847,0.1154523965
SRX5089849,0.9517573448000001
SRX5089850,0.8428126672
SRX5089851,0.8817465467000001
SRX5089863,0.18710115800000002
SRX5089861,0.38753436560000004
SRX5089862,0.2123067429
SRX5089865,0.7943239791000001
SRX5089864,0.5521163361
SRX5388955,-0.1704155713
SRX5388957,-0.0134155568
SRX5388954,0.1114621107
SRX5388956,0.0723690174
SRX5388960,-0.3675335743
SRX5388961,-0.099509603
SRX5388959,-0.4758041476
SRX5388958,-0.40250832080000004
SRX5388964,-0.07468176160000001
SRX5388965,0.22652871800000002
SRX5388962,0.1564074229
SRX5388963,0.0516399408
SRX6889335,-0.20966108120000002
SRX6889333,0.20966108120000002
SRX6810002,0.2738443371
SRX6810004,-0.23101902170000002
SRX6810003,-0.0428253154
SRX6810006,-0.9085807359
SRX6810005,-1.1112031421
SRX6810007,-0.9097471332
ERX1818322,-0.0681263557
ERX1818321,0.0681263557
SRX2617830,-0.0379410717
SRX2617831,-0.191910937
SRX2617833,-0.3000572305
SRX2617832,-0.22275389980000002
SRX2617828,0.0027579782
SRX2617827,0.0631370453
SRX2617829,-0.0658950235
SRX3456119,0.8138046788000001
SRX3456118,-1.6157350716
SRX3456117,0.7220009583
SRX3456101,0.6987115321
SRX3456099,-1.6157350716
SRX3456100,0.9170235395
SRX3456107,2.1418453803
SRX3456105,2.132080976
SRX4374122,0.1506464532
SRX4374121,0.3083398148
SRX4374123,0.2469837778
SRX4374124,-0.2320436375
SRX4374125,-0.0177565893
SRX4374126,0.2498002268
SRX4374127,0.1981501001
SRX4374128,0.44886426150000003
SRX4374129,-0.1379584737
SRX4374130,-0.3378118201
SRX4374132,-0.4855200492
SRX4374131,-0.1394254959
SRX4374133,-0.1198921203
SRX4374135,-0.7941466637
SRX4374134,0.0046221778
SRX4374138,-0.3955999833
SRX4374136,-0.0786170878
SRX4374137,-0.170673244
SRX1091379,0.15816127300000002
SRX1091380,0.23917674760000002
SRX1091377,-0.0609742692
SRX1091378,0.0609742692
