,0
gene_id,Rv3077
name,Rv3077
operon,Op1932
gene_product,hydrolase
COG,Inorganic ion transport and metabolism
regulator,"Rv0081,Rv0302,Rv0767c,csoR,whiA,Rv1776c,Rv2011c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3077"">External Database</a>"
