sample,Rv3627c
SRX3995807,0.2687001845
SRX3995806,0.2943467986
SRX3995809,0.0918613091
SRX3995808,0.7772263566000001
SRX4619048,0.3855656
SRX4619047,0.8439233871
SRX4619049,0.6138425978000001
SRX4619050,0.32326008900000003
SRX3995804,-0.046276181300000004
SRX3995805,0.046276181300000004
SRX5089845,-0.7815290629
SRX5089844,-0.6163273376
SRX5089860,0.0567755848
SRX5089859,-0.0044297343
SRX5089858,-0.0523458505
SRX5089854,0.9501153207
SRX5089853,0.9682325232000001
SRX5089852,0.8598266543
SRX5089856,-0.162665688
SRX5089855,-0.22174151090000002
SRX5089857,-0.15516837420000001
SRX5089868,0.9448041317
SRX5089866,0.9912910169
SRX5089867,0.9467228135
SRX5089870,0.3964058225
SRX5089869,0.31519471590000003
SRX5089871,0.3872202682
SRX5089846,0.905079611
SRX5089848,0.8319596943
SRX5089847,0.8817853640000001
SRX5089849,-0.3981835664
SRX5089850,-0.3332537597
SRX5089851,-0.36091846580000003
SRX5089863,1.0971428176
SRX5089861,0.9872375855000001
SRX5089862,1.0186158966
SRX5089865,0.15653554690000002
SRX5089864,-0.0576274332
SRX5388955,0.0656261559
SRX5388957,-0.0721823727
SRX5388954,0.0143534052
SRX5388956,-0.0077971884
SRX5388960,1.6502444757
SRX5388961,1.6014582192
SRX5388959,1.7287009889
SRX5388958,1.5353262999
SRX5388964,0.7127307546
SRX5388965,0.6332646218
SRX5388962,0.488401811
SRX5388963,0.6231803919000001
SRX6889335,0.0374706124
SRX6889333,-0.0374706124
SRX6810002,-0.019000423000000002
SRX6810004,-0.0848424128
SRX6810003,0.1038428358
SRX6810006,0.7563275551
SRX6810005,0.6774448825
SRX6810007,1.0540279816
ERX1818322,-0.048546236
ERX1818321,0.048546236
SRX2617830,-0.5747322188
SRX2617831,-0.4131875171
SRX2617833,-0.4368266846
SRX2617832,-0.0339148614
SRX2617828,0.047349159200000004
SRX2617827,0.11230326410000001
SRX2617829,-0.1596524233
SRX3456119,0.0040135579
SRX3456118,0.1231459671
SRX3456117,0.1295204425
SRX3456101,0.025365233
SRX3456099,-0.0529900108
SRX3456100,0.0276247778
SRX3456107,0.6529348332
SRX3456105,0.5614598803
SRX4374122,-0.0313867836
SRX4374121,0.0022900337
SRX4374123,-0.2651999117
SRX4374124,-0.0880040309
SRX4374125,0.0866494446
SRX4374126,0.0013545862000000001
SRX4374127,0.2820108179
SRX4374128,0.5494343437
SRX4374129,0.0065004852
SRX4374130,0.1738494713
SRX4374132,0.0450353079
SRX4374131,0.2684211186
