,0
gene_id,Rv3624c
name,hpt
operon,Op2261
gene_product,hypoxanthine-guanine phosphoribosyltransferase
COG,Nucleotide transport and metabolism
regulator,Rv1816
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3624c"">External Database</a>"
