,0
gene_id,Rv2469c
name,Rv2469c
operon,Op1563
gene_product,hypothetical protein
COG,"Replication, recombination and repair"
regulator,"csoR,Rv1353c,whiA,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2469c"">External Database</a>"
