,0
gene_id,Rv1556
name,Rv1556
operon,Op995
gene_product,HTH-type transcriptional regulator
COG,Transcription
regulator,"Rv0324,whiA,Rv2034,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1556"">External Database</a>"
