,0
gene_id,Rv0151c
name,PE1
operon,Op110
gene_product,PE family protein PE1
COG,Cell motility
regulator,"Rv0023,Rv0081,Rv0302,Rv0678,Rv1776c,lysG,Rv2021c,Rv2250c,Rv3249c,Rv3488,kstR,lsr2,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0151c"">External Database</a>"
