,0
gene_id,Rv2618
name,Rv2618
operon,Op1650
gene_product,hypothetical protein
COG,Transcription
regulator,"Rv0081,Rv1816,kstR,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2618"">External Database</a>"
