,0
gene_id,Rv0927c
name,Rv0927c
operon,Op601
gene_product,oxidoreductase
COG,Lipid transport and metabolism
regulator,"Rv0081,Rv0302,Rv0465c,Rv0767c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0927c"">External Database</a>"
