,0
gene_id,Rv0645c
name,mmaA1
operon,Op424
gene_product,mycolic acid methyltransferase MmaA1
COG,Cell wall/membrane/envelope biogenesis
regulator,"Rv0081,Rv0678,csoR,cmr,Rv1776c,Rv2324,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0645c"">External Database</a>"
