sample,Rv3923c
SRX3995807,-0.4125143738
SRX3995806,0.1069621721
SRX3995809,-0.5824310835000001
SRX3995808,-0.37009302450000003
SRX4619048,-0.6632949925
SRX4619047,-0.21348249330000002
SRX4619049,-0.8749916841000001
SRX4619050,-0.6355644372
SRX3995804,-0.182434964
SRX3995805,0.182434964
SRX5089845,0.0168716858
SRX5089844,-0.0415708584
SRX5089860,-0.06504594550000001
SRX5089859,-0.0479184147
SRX5089858,0.11296436030000001
SRX5089854,-1.3549049345
SRX5089853,-1.732437353
SRX5089852,-1.6542816564
SRX5089856,0.5104810249
SRX5089855,0.6783712355
SRX5089857,0.3642770717
SRX5089868,-1.1902511838
SRX5089866,-1.6488037044000001
SRX5089867,-1.313727942
SRX5089870,0.4959912577
SRX5089869,0.7365669039
SRX5089871,0.5288577149
SRX5089846,-1.7901188352
SRX5089848,-1.4625502013
SRX5089847,-2.0305836654
SRX5089849,0.9578718485000001
SRX5089850,0.4904793597
SRX5089851,0.7179492668
SRX5089863,-1.4237718185000001
SRX5089861,-1.5504483188
SRX5089862,-1.4590855814
SRX5089865,0.7834695451
SRX5089864,0.8938263541
SRX5388955,-0.029217262
SRX5388957,0.0055347428
SRX5388954,0.0813439373
SRX5388956,-0.0576614182
SRX5388960,-3.5020589182
SRX5388961,-3.3228041732999998
SRX5388959,-3.4240694712
SRX5388958,-3.0404906708
SRX5388964,-0.9270746434
SRX5388965,-0.9762189729
SRX5388962,-0.7171802808000001
SRX5388963,-0.8524866504
SRX6889335,0.1173049567
SRX6889333,-0.1173049567
SRX6810002,0.1684821503
SRX6810004,-0.1832005434
SRX6810003,0.014718393100000001
SRX6810006,-0.3293381224
SRX6810005,0.0746447108
SRX6810007,-0.3424216351
ERX1818322,-0.0014983353
ERX1818321,0.0014983353
SRX2617830,0.2411587215
SRX2617831,0.2261389779
SRX2617833,-0.5546323072
SRX2617832,-0.8863753548000001
SRX2617828,0.1314295012
SRX2617827,-0.0370664962
SRX2617829,-0.0943630049
SRX3456119,0.055817108600000005
SRX3456118,-0.41803673010000003
SRX3456117,-0.066876397
SRX3456101,-0.1982123381
SRX3456099,-0.0381257286
SRX3456100,0.23633806670000002
SRX3456107,1.2076604846
SRX3456105,1.3344988134
SRX4374122,-1.1022938611
SRX4374121,-0.6625918192
SRX4374123,-0.7699371938
SRX4374124,0.3474136313
SRX4374125,-0.2695190085
SRX4374126,-0.07789462280000001
SRX4374127,-0.1738234942
SRX4374128,-0.2712849564
SRX4374129,-0.2814808911
SRX4374130,0.0111697223
SRX4374132,-0.37636707810000003
SRX4374131,-0.7003719317
SRX4374133,-0.2031354353
SRX4374135,-0.8758958155000001
SRX4374134,-0.6880083247000001
SRX4374138,0.6157992258
SRX4374136,0.7947649957
SRX4374137,0.5627568885
SRX1091379,1.0474817806
SRX1091380,1.0504348101
SRX1091377,0.0952224862
SRX1091378,-0.0952224862
SRX4647145,0.11130933250000001
SRX4647146,0.1294547911
SRX4647147,0.2400151774
SRX4647144,0.060380450700000005
SRX4647143,0.0015975450000000001
SRX4647142,-0.0619779957
SRX4647155,0.4686040292
SRX4647152,0.43347600610000003
SRX4647153,0.47845510960000004
SRX4647154,0.5342036849
SRX4647148,0.835355081
SRX4647149,0.7913736125
SRX4647151,0.7440836247
SRX4647150,0.8102313947
SRX4647123,-0.0769611911
SRX4647124,0.0194594638
SRX4647125,0.0575017274
SRX3103185,0.16697090620000002
SRX3103189,-0.41332563250000004
SRX3103187,0.1679836537
SRX3103184,0.2041236638
SRX3103188,-0.132722493
SRX3103186,-0.0714011708
SRX1372110,0.3951209124
SRX1372111,0.2707394838
SRX1372108,-0.3008213235
SRX1372109,0.3008213235
SRX4506085,0.19081094910000002
SRX4506083,0.1205315555
SRX4506089,0.0980644183
SRX4506087,0.0859637562
SRX4506077,0.018372921
SRX4506079,-0.10184118780000001
SRX4506075,0.07030271390000001
SRX4506081,0.0131655529
SRX4506084,1.2897507029
SRX4506086,1.3197595578999999
SRX4506088,1.3217395879
SRX4506090,1.2982437231000001
SRX4506078,1.2513045905
SRX4506080,1.2278909687
SRX4506082,1.2098805986
SRX4506076,1.2504921629
SRX5352221,0.10916632750000001
SRX5352223,0.2606235002
SRX5352222,0.1866371423
SRX5352229,0.5227881361
SRX5352227,0.521022929
SRX5352228,0.5356671802
SRX5352231,1.7486596629000002
SRX5352232,1.7470476824999999
SRX5352230,1.8325978684000002
SRX5352225,-0.589511596
SRX5352224,-0.11456455930000001
SRX5352226,-0.0710959505
SRX5352220,-0.0518690953
SRX5352219,0.063906743
SRX5352218,-0.012037647700000001
SRX4498228,-0.12285831650000001
SRX4498224,-0.06732300270000001
SRX4498230,-0.1801429973
SRX4498226,-0.22549758800000003
SRX4498218,0.0862534507
SRX4498216,0.0491102309
SRX4498220,-0.1725327539
SRX4498222,0.0371690723
SRX4498225,0.3141712749
SRX4498227,0.3626192737
SRX4498231,0.3898542256
SRX4498229,0.3592060038
SRX4498217,0.1385946216
SRX4498221,0.1405292565
SRX4498219,0.1645712956
SRX4498223,-0.0140833264
SRX5079928,0.1004524219
SRX5079930,-0.0037422058
SRX5079929,0.1313727304
SRX5079923,0.19866693370000002
SRX5079924,0.32170663600000005
SRX5079922,0.13640668890000002
SRX5079920,-0.0388610558
SRX5079921,0.0458402386
SRX5079919,-0.0069791827
SRX5079926,-0.1369254318
SRX5079925,-0.0118907651
SRX5079927,0.111403865
SRX894005,-0.9540034104
SRX894004,-0.8787267114
SRX894006,-0.8584908965
SRX893999,-0.144565521
SRX894000,0.0198722327
SRX893998,0.12469328830000001
SRX4647489,0.0322704282
SRX4647490,-0.0322704282
SRX4647492,-0.050925551000000006
SRX4647491,-0.086630461
SRX4647496,0.07767700570000001
SRX4647495,0.0311287659
SRX4647499,0.1421863705
SRX4647500,0.16508825800000002
SRX4647493,0.1654291703
SRX4647494,0.2293493227
SRX4647497,0.037176059500000004
SRX4647498,0.0801168337
SRX4505482,0.8078463734
SRX4505486,0.6574996973
SRX4505484,0.5760379716
SRX4505473,0.6236580113
SRX4505476,-0.7216764994
SRX4505480,0.4355896755
SRX4505478,0.5135082356
SRX4505474,-0.22742141170000002
SRX4505483,-0.1470950901
SRX4505485,0.0988714011
SRX4505487,-0.0587146413
SRX4505488,-0.0687103038
SRX4505481,-0.0728189764
SRX4505477,-0.3156982525
SRX4505475,-0.181111943
SRX4505479,-0.0258057372
SRX4605773,0.13934393850000001
SRX4605774,0.052109695000000004
SRX4605772,0.0040245928
SRX4605771,-0.0040245928
SRX5178871,-0.1922316615
SRX5178872,-0.0678731467
SRX5178868,-0.0874059668
SRX5178870,-0.044615244000000005
SRX5178869,0.1320212108
ERX1404045,0.09171247860000001
ERX1404046,-0.09171247860000001
ERX1404043,-0.13181028150000001
ERX1404044,-0.1396558816
ERX237502,-1.60153138
ERX237505,-1.3109051864999999
ERX237506,-1.871702514
ERX237500,-3.7672758843
ERX237497,-3.6235254445000002
ERX237499,-2.8849668457
ERX237507,-0.110946422
ERX237496,-0.22622310280000002
ERX237504,0.3371695248
ERX3772318,0.1883821322
ERX3772320,0.204534495
ERX3772319,-0.2177090389
ERX3772321,0.23378277120000002
ERX3772322,0.0003830328
ERX3772323,-0.2341658039
SRX4314262,0.1394940183
SRX4314263,0.1259108038
SRX4314261,-0.26540482200000004
SRX4314265,-0.0642923983
SRX4314266,-0.10321046340000001
SRX4314264,0.1478155068
SRX4314268,0.39614160470000004
SRX4314267,0.676937986
SRX4314271,1.081377055
SRX4314272,1.1361497497
SRX4314275,1.2200450018
SRX4314274,1.1238978113
SRX4314273,1.1586279203
SRX4314278,1.1174587829
SRX4314276,0.8132676875
SRX4314281,1.0738746528
SRX4314279,1.1137929712
SRX4314280,1.2631085593
SRX4314284,0.9982565833
SRX4314283,0.8138032302
SRX4314282,1.2394421578
SRX4314293,0.7900162260000001
SRX4314292,0.2767534246
SRX4314291,0.5314085944
SRX4314297,0.1693721565
SRX4314298,0.2987804844
SRX4314299,-0.018365703100000002
SRX4314302,-0.2585859076
SRX4314301,0.051116972000000004
SRX4314300,0.3514566212
SRX4314305,-0.1811086157
SRX4314304,0.09477754570000001
SRX4314303,-0.051252137600000004
SRX4314309,-0.06649528910000001
SRX4314306,-0.3869325135
SRX4314308,-0.3030063765
SRX4314307,0.0176768502
SRX4314311,-0.5393854363
SRX4314317,-0.4424776133
SRX4314316,-0.23345425500000003
SRX4314318,-0.39215617810000003
SRX4314319,-0.344828589
SRX4314331,0.2774719104
SRX4314330,0.206748862
SRX4314332,0.2108841021
SRX4314335,0.4618340811
SRX4314334,0.58916029
SRX4314333,0.5209826864
SRX4314338,0.7217440043000001
SRX4314336,0.7869360892
SRX4314337,0.7737313911
SRX4314339,1.1860043188
SRX4314340,1.2897650455
SRX4314341,1.0853805834
SRX3686762,-0.0073340291
SRX3686763,-0.06536833
SRX3686761,-0.0727680037
SRX3686765,-0.3444187123
SRX3686769,-0.4732256455
SRX3686766,-0.2276063755
SRX3686768,-0.3393907621
SRX3686764,-0.3183407874
SRX3686767,-0.37883154950000003
SRX3686788,0.1290255655
SRX3686791,-0.0080925166
SRX3686792,-0.0184155139
SRX3686793,-0.1920936514
SRX3686790,-0.0198449768
SRX3686789,0.1094210932
SRX3686829,-0.3668601922
SRX3686830,-0.5151402357
SRX3686828,-0.396486846
SRX3686819,0.17270439640000002
SRX3686818,0.0810763986
SRX3686817,-0.1045622289
SRX3686822,-0.5827701898000001
SRX3686820,-0.8503673234
SRX3686821,-0.5684326418
SRX3686743,-0.5170536616
SRX3686744,-0.4057339419
SRX3686745,-0.5307178341000001
SRX3686772,0.0912820398
SRX3686770,-0.2296009077
SRX3686771,-0.0903543768
SRX3686794,-0.039616452600000004
SRX3686796,-0.7890339206
SRX3686751,-0.1783384476
SRX3686749,-0.0950412643
SRX3686750,-0.1111832313
SRX3686778,0.1350738582
SRX3686777,0.0788050099
SRX3686776,-0.0877387797
SRX3686800,-0.6753077740000001
SRX3686801,-0.7961478258
SRX3686755,-0.8593807684
SRX3686757,-0.3143285342
SRX3686756,-0.3125022195
SRX3686784,0.1294927927
SRX3686783,-0.13016126120000002
SRX3686782,-0.40939936660000004
SRX3686809,-0.8124341234
SRX3686807,-0.7859889912
SRX3686808,-0.7889988761000001
SRX3686787,-1.2343744799
SRX3686786,-0.9783443850000001
SRX3686785,-0.8576694605
SRX3686799,-1.4370452519
SRX3686797,-1.3285903578
SRX3686798,-1.3642028789
SRX3686746,-0.7660412772
SRX3686748,-0.771791277
SRX3686747,-0.6599223586
SRX3686773,-0.1319304655
SRX3686774,-0.2096520328
SRX3686775,-0.2562055001
SRX3686754,-0.6807154826
SRX3686753,-0.6707988595000001
SRX3686752,-0.7383511097000001
SRX3686780,-0.9820087731
SRX3686779,-0.9105370127
SRX3686781,-1.0406788221
SRX3686806,-2.0120343301
SRX3686805,-1.8675165458
SRX3686758,-1.0777390326
SRX3686760,-0.9956561247000001
SRX3686759,-1.0496252769
SRX3686810,-2.0154442588
SRX3686811,-1.9824444081
SRX3686812,-1.9854899586
SRX3686813,0.4608454007
SRX3686815,-1.0966918068
SRX3686816,-1.1765622913
SRX3686823,0.3574962356
SRX3686824,0.3462853607
SRX3686825,-0.6957995799000001
SRX3686827,-1.0516003925
SRX3686826,-0.8195076670000001
SRX7054191,-0.1831959001
SRX7054189,0.1684841144
SRX7054190,0.0147117857
SRX7054193,2.1122055772
SRX7054192,2.3536661083
SRX7054194,2.3095332259
SRX4506284,0.4305281649
SRX4506280,0.4261772922
SRX4506282,0.34551192550000004
SRX4506278,0.2763453531
SRX4506274,0.11052238460000001
SRX4506273,-0.1398368515
SRX4506271,0.10847616610000001
SRX4506276,-0.0791616992
SRX4506283,0.0234222902
SRX4506279,-0.009276139000000001
SRX4506285,-0.1707787023
SRX4506281,-0.040023306200000004
SRX4506275,-0.0118647349
SRX4506277,-0.1842843267
SRX4506272,-0.15137247750000002
SRX2923393,0.10023569580000001
SRX2923394,-0.10023569580000001
SRX2923398,-0.6386672656
SRX2923397,-0.46148806740000003
SRX2923395,-3.6498179433
SRX2923396,-3.5660280933
SRX2923400,-2.7074374402
SRX2923401,-3.2156532368
SRX2923403,-2.5375407729
SRX2923402,-3.7259162465999998
SRX6853288,-0.0804063144
SRX6853287,-0.2195879413
SRX6853286,-0.0768406219
SRX6853284,-0.1100366375
SRX6853285,0.0911408001
SRX6853283,0.0188958374
SRX4319040,-0.070375503
SRX4319041,0.0614324033
SRX4319039,0.0089430997
SRX4314613,0.5120661265
SRX4314614,0.39254500870000003
SRX4314615,0.40078222350000003
SRX4314632,0.7875190951000001
SRX4314631,0.37908289910000004
SRX4314633,0.8281358276
SRX4314622,0.4052756216
SRX4314623,0.36951941580000003
SRX4314624,0.1836141811
SRX4314611,0.08509175520000001
SRX4314610,0.0062113332
SRX4314612,-0.0913030883
SRX4314630,0.7342757641000001
SRX4314628,0.6818403266
SRX4314629,0.6025393794
SRX4314619,0.6453722026000001
SRX4314621,0.7058685250000001
SRX4314620,0.641609533
SRX7119390,0.1538055652
SRX7119388,-0.1538055652
SRX7119386,-1.2470483327
SRX7119385,-1.4998376999
SRX7119387,-1.2421773115
SRX3746749,-0.8703888369
SRX3746748,-0.8873777649000001
SRX3746751,-0.0430712207
SRX3746750,0.0967279191
SRX3746752,0.2085411943
SRX3746753,0.10222111360000001
SRX3746755,-0.06366496640000001
SRX3746754,0.06366496640000001
SRX2345943,0.2196971815
SRX2345942,-0.2196971815
SRX2345941,-0.4397085221
SRX2345940,-0.3203812265
SRX3992217,-0.43261281840000004
SRX3992216,-0.6443653099000001
SRX3992214,1.5589648198
SRX3992215,0.3343133826
SRX3992221,0.2559322847
SRX3992220,1.5270511239
SRX3992219,0.3789938137
SRX3992218,0.1612079513
SRX3992201,0.3462932481
SRX3992200,0.6313926127
SRX3992198,-0.2305498437
SRX3992199,-0.5916685228
SRX3992202,-0.15577782410000002
SRX3992203,0.0085746208
SRX3992204,1.2474769385
SRX3992205,-0.3543092786
SRX3992206,1.1791889580000001
SRX3992207,-0.2977368467
SRX3992209,1.2043154191
SRX3992208,1.2716974351
SRX3992212,1.2839642835
SRX3992213,1.3193438793
SRX3992210,-0.0020134809
SRX3992211,0.0020134809
SRX357084,0.0626814349
SRX357083,-0.0626814349
SRX4647134,-0.8577381033
SRX4647137,-0.025776126
SRX4647136,-0.7986936462
SRX4647135,-0.712016465
SRX4647139,-0.0052324083000000006
SRX4647141,-0.1180733742
SRX4647140,0.12369408230000001
SRX4647138,-0.0003882998
SRX4647128,-0.0496068299
SRX4647127,-0.0237539117
SRX4647129,0.1576433105
SRX4647126,-0.0007042395
SRX4647133,-0.49234839490000004
SRX4647132,-0.2548288034
SRX4647131,-0.496940476
SRX4647130,-0.42986886350000003
SRX6923924,0.9016959758
SRX6923925,0.9064948579000001
SRX6923923,0.29081162790000004
SRX6923922,0.38043155
SRX6923939,0.0646512463
SRX6923938,-0.0646512463
SRX6923936,-0.5033983457
SRX6923937,-0.4837188502
SRX5509428,0.34015017200000003
SRX5509427,-0.34015017200000003
SRX1882560,-0.3456667397
SRX1882558,-0.3017060689
SRX1882559,-0.3069739056
SRX1882561,-0.6017057294
SRX1882563,-0.5482641251
SRX1882562,-0.5205617907
SRX1882565,-0.7271526608000001
SRX1882566,-0.8871905898
SRX1882564,-0.6747965126000001
