,0
gene_id,Rv1291c
name,Rv1291c
operon,Op849
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0678,mtrA"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1291c"">External Database</a>"
