,0
gene_id,Rv3494c
name,mce4F
operon,Op2189
gene_product,Mce family protein Mce4
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"whiB5,Rv0023,Rv0081,Rv0135c,Rv0576,csoR,Rv1473A,Rv1776c,Rv2011c,Rv2034,Rv2250c,Rv2324,Rv3249c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3494c"">External Database</a>"
