,0
gene_id,Rv1410c
name,Rv1410c
operon,Op909
gene_product,aminoglycosides/tetracycline-transport integral membrane protein
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv0324,Rv0494,Rv1816,sigB,Rv3249c,Rv3736,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1410c"">External Database</a>"
