sample,Rv3430a
SRX3995807,-0.0637038637
SRX3995806,-0.1432516445
SRX3995809,-0.106787375
SRX3995808,1.4566147847
SRX4619048,-0.0475304561
SRX4619047,0.4449478348
SRX4619049,0.3954959098
SRX4619050,-0.9625146959
SRX3995804,0.1155418519
SRX3995805,-0.1155418519
SRX5089845,-1.0824948981
SRX5089844,-0.0388003046
SRX5089860,-0.0448791458
SRX5089859,0.21997026320000002
SRX5089858,-0.17509111730000002
SRX5089854,-0.7381405807
SRX5089853,-0.1388491848
SRX5089852,-0.8314559148
SRX5089856,0.0100335239
SRX5089855,-0.6964562695000001
SRX5089857,-0.18231177980000002
SRX5089868,-0.0285893412
SRX5089866,-0.10730725540000001
SRX5089867,-0.1905956413
SRX5089870,0.2490392343
SRX5089869,-0.2571971013
SRX5089871,0.1073230966
SRX5089846,0.534138334
SRX5089848,0.3443541478
SRX5089847,0.609886612
SRX5089849,0.1061532404
SRX5089850,0.371834057
SRX5089851,-0.19498198700000002
SRX5089863,0.31376798510000004
SRX5089861,-0.8611304646
SRX5089862,0.5103504011000001
SRX5089865,0.6604638656
SRX5089864,-1.2621861972000001
SRX5388955,0.2375420172
SRX5388957,-0.1365193015
SRX5388954,-0.0334482383
SRX5388956,-0.0675744774
SRX5388960,-0.1789793328
SRX5388961,-0.1940473895
SRX5388959,-0.0282600232
SRX5388958,0.0036408218
SRX5388964,-0.5376555388
SRX5388965,-0.7187122149
SRX5388962,-0.5341253679
SRX5388963,-0.8597810051
SRX6889335,0.0103926447
SRX6889333,-0.0103926447
SRX6810002,0.0554857881
SRX6810004,-0.1480457876
SRX6810003,0.0925599995
SRX6810006,1.3791095871
SRX6810005,0.9644709747
SRX6810007,1.474191582
ERX1818322,0.6012448034
ERX1818321,-0.6012448034
SRX2617830,-0.9880220784
SRX2617831,-0.8779802907
SRX2617833,-1.4234172966
SRX2617832,-0.8436907896
SRX2617828,0.6774932752
SRX2617827,0.7310215884
SRX2617829,-1.4085148636
SRX3456119,0.9908673726
SRX3456118,0.684146343
SRX3456117,-1.0436088984
SRX3456101,1.0176714564
SRX3456099,-0.7541076969
SRX3456100,-0.2635637595
SRX3456107,2.1907984538
SRX3456105,1.6545685071
SRX4374122,-0.10070280940000001
SRX4374121,-0.0109925239
SRX4374123,-0.1262157065
SRX4374124,-0.17877669570000002
SRX4374125,-0.0285480572
SRX4374126,0.207324753
SRX4374127,0.41055964710000004
SRX4374128,0.6294785944
SRX4374129,-0.33962036290000003
