,0
gene_id,Rv0588
name,Rv0588
operon,Op389
gene_product,hypothetical protein
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,Rv1353c
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0588"">External Database</a>"
