,0
gene_id,Rv3594
name,Rv3594
operon,Op2246
gene_product,hypothetical protein
COG,Cell wall/membrane/envelope biogenesis
regulator,"csoR,Rv1049,Rv1816,Rv2021c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3594"">External Database</a>"
