,0
gene_id,Rv1259
name,udgB
operon,Op826
gene_product,uracil DNA glycosylase
COG,"Replication, recombination and repair"
regulator,"Rv0767c,csoR,sigH"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1259"">External Database</a>"
