,0
gene_id,Rv1466
name,Rv1466
operon,Op939
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0047c,Rv0081,Rv0691c,csoR,trcR,Rv1353c,Rv1460,Rv1816,Rv2250c,Rv2621c,Rv2887,devR,Rv3249c,lsr2,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1466"">External Database</a>"
