,0
gene_id,Rv0918
name,Rv0918
operon,Op596
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0081,Rv0324"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0918"">External Database</a>"
