,0
gene_id,Rv0296c
name,Rv0296c
operon,Op200
gene_product,sulfatase
COG,Inorganic ion transport and metabolism
regulator,"Rv0023,Rv0047c,csoR,Rv1049,Rv1255c,Rv1353c,whiA,Rv1776c,higA"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0296c"">External Database</a>"
