,0
gene_id,Rv0268c
name,Rv0268c
operon,Op184
gene_product,hypothetical protein
COG,"Cell cycle control, cell division, chromosome partitioning"
regulator,"Rv0494,Rv0576,csoR,mprA,mprB,Rv1049,Rv1353c,whiA,Rv1776c,Rv1816,Rv2034,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0268c"">External Database</a>"
