,0
gene_id,Rv0325
name,Rv0325
operon,Op224
gene_product,hypothetical protein
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0023,Rv0081,Rv0324,csoR,Rv1674c,lsr2,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0325"">External Database</a>"
