,0
name,PyrR
TF,pyrR
Regulator,"<a href=""https://mycobrowser.epfl.ch/genes/pyrR"" target=""_blank"">pyrR</a>"
Function,Transcription factor that regulates the expression of pyrimidine nucleotide operons
Category,Nucleic Acids
has_venn,True
scatter,1
has_meme,False
precision,0.0
recall,0.0
