,0
gene_id,Rv0088
name,Rv0088
operon,Op57
gene_product,polyketide cyclase/dehydrase
COG,Function unknown
regulator,"Rv0047c,Rv0081,trcR,Rv1353c,lysG,mbcA"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0088"">External Database</a>"
