,0
gene_id,Rv2726c
name,dapF
operon,Op1724
gene_product,diaminopimelate epimerase
COG,Amino acid transport and metabolism
regulator,"Rv1353c,Rv1776c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2726c"">External Database</a>"
