,0
gene_id,Rv3181c
name,Rv3181c
operon,Op1987
gene_product,antitoxin VapB45
COG,"Cell cycle control, cell division, chromosome partitioning"
regulator,"Rv0023,Rv1776c,Rv3183"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3181c"">External Database</a>"
