sample,Rv0282
SRX3995807,-0.3267109161
SRX3995806,-0.0988538726
SRX3995809,-0.2106636965
SRX3995808,0.053187927100000004
SRX4619048,-0.2527196023
SRX4619047,-0.0330339868
SRX4619049,-0.085390384
SRX4619050,-0.0140009613
SRX3995804,0.1538221611
SRX3995805,-0.1538221611
SRX5089845,0.0943605986
SRX5089844,0.13719494570000001
SRX5089860,-0.0962993625
SRX5089859,-0.0679029401
SRX5089858,0.1642023025
SRX5089854,-0.46490844080000004
SRX5089853,-0.3829862552
SRX5089852,-0.2237822556
SRX5089856,0.5405079454
SRX5089855,0.6578845291000001
SRX5089857,0.40281501810000003
SRX5089868,0.7747539710000001
SRX5089866,0.8215484940000001
SRX5089867,0.7983631387
SRX5089870,0.9835886784000001
SRX5089869,0.8980344662
SRX5089871,0.6010478684
SRX5089846,-0.8748565512
SRX5089848,-0.8419849768000001
SRX5089847,-0.9678798590000001
SRX5089849,0.5072629108
SRX5089850,0.5330783987000001
SRX5089851,0.35782988730000004
SRX5089863,-0.3904959096
SRX5089861,-0.2549374437
SRX5089862,-0.1614989518
SRX5089865,0.7378698831
SRX5089864,0.7869527019
SRX5388955,-0.0226335553
SRX5388957,0.000669874
SRX5388954,-0.0111771023
SRX5388956,0.0331407837
SRX5388960,-0.4993125994
SRX5388961,-0.5163701045
SRX5388959,-0.4320938159
SRX5388958,-0.464913772
SRX5388964,-0.4235402549
SRX5388965,-0.4008763694
SRX5388962,-0.5242425435
SRX5388963,-0.41925891260000003
SRX6889335,0.2078438919
SRX6889333,-0.2078438919
SRX6810002,-0.1169670263
SRX6810004,0.0856693745
SRX6810003,0.0312976518
SRX6810006,-0.6529508982000001
SRX6810005,-0.9189341944
SRX6810007,-0.525853965
ERX1818322,0.037244409900000004
ERX1818321,-0.037244409900000004
SRX2617830,0.1574800691
SRX2617831,0.13886134860000002
SRX2617833,-0.20925399460000002
SRX2617832,-0.30414080990000003
SRX2617828,-0.0202430249
SRX2617827,-0.0041760769
SRX2617829,0.0244191019
SRX3456119,-0.013406718500000001
SRX3456118,0.1300987002
SRX3456117,-0.0691516952
SRX3456101,0.0348653391
SRX3456099,0.07590640750000001
SRX3456100,-0.1107717467
SRX3456107,0.48493860790000004
SRX3456105,0.5018793402
SRX4374122,-0.6309125251000001
SRX4374121,-0.654510185
SRX4374123,-0.86644091
SRX4374124,0.1149505271
SRX4374125,-0.0777919904
SRX4374126,-0.0371585367
SRX4374127,0.3584011366
SRX4374128,0.2432536298
SRX4374129,-0.1151949741
SRX4374130,0.1731556819
SRX4374132,0.2434600163
SRX4374131,-0.0948110388
SRX4374133,0.16326156960000002
SRX4374135,-0.0505518308
SRX4374134,0.1327578329
SRX4374138,0.5938956440000001
SRX4374136,0.459731416
SRX4374137,0.3367918659
SRX1091379,-0.2923448743
SRX1091380,-0.2919261031
SRX1091377,0.015289475200000001
SRX1091378,-0.015289475200000001
SRX4647145,0.0667576653
SRX4647146,0.0312880856
SRX4647147,0.0275974763
SRX4647144,-8.050100000000001e-06
SRX4647143,-0.0053726811
SRX4647142,0.0053807312
SRX4647155,0.8238679968
SRX4647152,0.8409924683000001
SRX4647153,0.8663157989
SRX4647154,0.7952276381000001
SRX4647148,0.3178913653
SRX4647149,0.3838854332
SRX4647151,0.3180608192
SRX4647150,0.38682049230000004
SRX4647123,-0.0106524411
SRX4647124,0.0149385704
SRX4647125,-0.0042861293
SRX3103185,-0.2280907762
SRX3103189,-0.3336589293
SRX3103187,0.1757888635
SRX3103184,0.19647023060000002
SRX3103188,-0.2395546962
SRX3103186,0.0430844655
SRX1372110,0.6692455621000001
