,0
gene_id,Rv1874
name,Rv1874
operon,Op1179
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,Rv0081,Rv0135c,Rv0678,sigL,csoR,mprA,mprB,trcR,sigH"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1874"">External Database</a>"
