,0
gene_id,Rv1841c
name,Rv1841c
operon,Op1161
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,Rv1776c,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1841c"">External Database</a>"
