,0
gene_id,Rv2807
name,Rv2807
operon,Op1773
gene_product,hypothetical protein
COG,"Replication, recombination and repair"
regulator,"Rv0324,Rv2011c,Rv3488,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2807"">External Database</a>"
