,0
gene_id,Rv1297
name,rho
operon,Op851
gene_product,transcription termination factor Rho
COG,Transcription
regulator,"Rv0081,Rv1049,Rv2034,Rv3173c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1297"">External Database</a>"
