sample,Rv0272c
SRX3995807,0.3542178461
SRX3995806,0.3150005853
SRX3995809,0.3074015207
SRX3995808,0.29214036520000003
SRX4619048,0.35937507080000003
SRX4619047,0.4466338447
SRX4619049,0.49948231530000003
SRX4619050,0.2645887341
SRX3995804,0.22909938
SRX3995805,-0.22909938
SRX5089845,0.07456454300000001
SRX5089844,-0.027632986800000002
SRX5089860,0.0299346807
SRX5089859,-0.0712510655
SRX5089858,0.0413163848
SRX5089854,0.8245670161
SRX5089853,0.8154513957
SRX5089852,0.8711571262000001
SRX5089856,-0.11633212570000001
SRX5089855,-0.03319602
SRX5089857,0.0086721456
SRX5089868,1.1171282344
SRX5089866,1.1214415407
SRX5089867,1.0881230236
SRX5089870,-0.1016923477
SRX5089869,-0.07134303780000001
SRX5089871,0.1412403119
SRX5089846,0.6473153549
SRX5089848,0.5842494898
SRX5089847,0.5979585447
SRX5089849,-0.0024600483
SRX5089850,0.07771205760000001
SRX5089851,0.2648966478
SRX5089863,1.1265063665
SRX5089861,1.0929938182
SRX5089862,1.1248551329
SRX5089865,0.23917840340000002
SRX5089864,0.14951683770000002
SRX5388955,-0.0987033263
SRX5388957,0.0053062782
SRX5388954,0.0059360001
SRX5388956,0.087461048
SRX5388960,0.7898865443
SRX5388961,0.8406433112
SRX5388959,0.7686415187000001
SRX5388958,0.8920061422000001
SRX5388964,-0.0142283158
SRX5388965,0.0483513395
SRX5388962,0.090058438
SRX5388963,0.0095539995
SRX6889335,-0.31035445980000004
SRX6889333,0.31035445980000004
SRX6810002,-0.06879798620000001
SRX6810004,0.16575605770000001
SRX6810003,-0.0969580715
SRX6810006,-0.4676963632
SRX6810005,-0.0329441667
SRX6810007,-0.5275973835000001
ERX1818322,0.2968352166
ERX1818321,-0.2968352166
SRX2617830,-0.5272958051000001
SRX2617831,-0.5129636606
SRX2617833,-0.1521786816
SRX2617832,-0.140444802
SRX2617828,0.033199595900000003
SRX2617827,0.0947409994
SRX2617829,-0.12794059530000002
SRX3456119,0.3993720196
SRX3456118,0.5625493276
SRX3456117,0.2057255618
SRX3456101,0.38678346410000003
SRX3456099,-0.515618957
SRX3456100,0.12883549290000001
SRX3456107,1.9421509158
SRX3456105,2.2310641246
SRX4374122,0.8619510428
SRX4374121,0.6277818015000001
SRX4374123,0.8480606909
SRX4374124,-0.10775725850000001
SRX4374125,0.097437221
SRX4374126,0.0103200375
SRX4374127,-0.5670004791000001
SRX4374128,-0.3515242625
SRX4374129,-0.39359145160000003
SRX4374130,-0.6019733102
SRX4374132,-0.6266979804
SRX4374131,-0.19706917100000002
SRX4374133,0.0160285194
SRX4374135,-0.2013019393
SRX4374134,0.24058928140000002
SRX4374138,-1.0923495989
SRX4374136,-1.0608876064
SRX4374137,-0.7808705336
SRX1091379,-0.2989619109
SRX1091380,-0.23715658720000002
SRX1091377,-0.0010271841
SRX1091378,0.0010271841
SRX4647145,-0.022037816000000002
SRX4647146,0.0221482058
SRX4647147,-0.0245639804
SRX4647144,0.0011335909
SRX4647143,0.0249233152
SRX4647142,-0.026056906100000003
SRX4647155,-0.5672341314
SRX4647152,-0.6286691622
SRX4647153,-0.6273196096
SRX4647154,-0.6391311159
SRX4647148,-0.5091342848
SRX4647149,-0.575814165
SRX4647151,-0.6407630832
SRX4647150,-0.5730597716
SRX4647123,0.0291086353
SRX4647124,0.0401623122
SRX4647125,-0.0692709474
SRX3103185,-0.0436687555
SRX3103189,0.10704398030000001
SRX3103187,-0.1198539649
SRX3103184,-0.05192123
SRX3103188,0.2544391548
SRX3103186,-0.2025179248
SRX1372110,-0.125379237
SRX1372111,0.049271037100000005
SRX1372108,-0.08387291150000001
SRX1372109,0.08387291150000001
SRX4506085,0.0376385899
SRX4506083,-0.0559057477
SRX4506089,-0.0685311044
SRX4506087,-0.1088652199
SRX4506077,0.0156088532
SRX4506079,-0.045728050900000004
SRX4506075,0.0481131105
SRX4506081,-0.0179939128
SRX4506084,-0.3374963332
SRX4506086,-0.3836642937
SRX4506088,-0.3052042198
SRX4506090,-0.3084846041
SRX4506078,-0.4619093355
SRX4506080,-0.4313557833
SRX4506082,-0.3223957879
SRX4506076,-0.3658545466
SRX5352221,0.3293148315
SRX5352223,0.0218090111
SRX5352222,0.43667980160000003
SRX5352229,-0.3488100411
SRX5352227,-0.2212784539
SRX5352228,-0.5327225036000001
SRX5352231,-0.38700027540000004
SRX5352232,-0.2590681839
SRX5352230,-0.18664485
SRX5352225,-0.3879834874
SRX5352224,-0.22872641700000002
SRX5352226,-0.07403870130000001
SRX5352220,-0.055961374800000005
SRX5352219,-0.0214906591
SRX5352218,0.07745203390000001
SRX4498228,-0.020223186900000002
SRX4498224,0.0308892168
SRX4498230,-0.1942609744
SRX4498226,-0.1236816616
SRX4498218,-0.0062755922
SRX4498216,0.0057852451
SRX4498220,-0.0530319983
SRX4498222,0.0535223453
SRX4498225,0.0569789996
SRX4498227,-0.057519248200000005
SRX4498231,0.0664708975
SRX4498229,-0.1383041479
SRX4498217,0.0080751939
SRX4498221,0.0815203808
SRX4498219,-0.0240870237
SRX4498223,0.0182439384
SRX5079928,-0.8205749952
SRX5079930,-0.6076762416
SRX5079929,-0.4412411377
SRX5079923,-0.6225743569000001
SRX5079924,-0.5588354576
SRX5079922,-0.5188001714
SRX5079920,-0.0334590511
SRX5079921,-0.10364516160000001
SRX5079919,0.1371042127
SRX5079926,-0.6662278752
SRX5079925,-0.5374436913
SRX5079927,-0.7310789235
SRX894005,0.6538258507
SRX894004,0.6410261171
SRX894006,0.7949663212
SRX893999,0.0659121947
SRX894000,-0.062123085800000005
SRX893998,-0.003789109
SRX4647489,-0.0434767084
SRX4647490,0.0434767084
SRX4647492,-0.0452554077
SRX4647491,-0.0901075358
SRX4647496,-0.0633827827
SRX4647495,-0.13390066920000002
SRX4647499,0.09564907660000001
SRX4647500,-0.0900739924
SRX4647493,-0.0217523838
SRX4647494,-0.0845577564
SRX4647497,-0.06331072260000001
SRX4647498,-0.050806227200000005
SRX4505482,0.0022372372
SRX4505486,-0.0982035054
SRX4505484,-0.1066253379
SRX4505473,-0.1956063755
SRX4505476,-0.1048816842
SRX4505480,0.0166757149
SRX4505478,0.0194120505
SRX4505474,0.0687939188
SRX4505483,-0.0581860997
SRX4505485,0.1085126751
SRX4505487,0.0449494088
SRX4505488,0.030313738200000002
SRX4505481,0.0401078935
SRX4505477,-0.1779171099
SRX4505475,-0.0644296558
SRX4505479,0.0031675859
SRX4605773,-0.043487120000000004
SRX4605774,0.1354726125
SRX4605772,0.041513133800000004
SRX4605771,-0.041513133800000004
SRX5178871,-0.0711525823
SRX5178872,-0.015626170800000002
SRX5178868,0.0261652273
SRX5178870,0.033174811400000004
SRX5178869,-0.0593400387
ERX1404045,0.0273332396
ERX1404046,-0.0273332396
ERX1404043,-0.1602886463
ERX1404044,-0.2000850626
ERX237502,-1.1915200976
ERX237505,-0.3364199677
ERX237506,-0.3941322091
ERX237500,-1.0159264729
ERX237497,-0.8599751218
ERX237499,-0.9584655205
ERX237507,0.1746343596
ERX237496,-0.0993509848
ERX237504,-0.0752833749
ERX3772318,0.0001266856
ERX3772320,0.059691173300000004
ERX3772319,-0.016038704600000002
ERX3772321,-0.0719347471
ERX3772322,-0.0430085018
ERX3772323,0.11494324900000001
SRX4314262,0.0363035675
SRX4314263,-0.2758793134
SRX4314261,0.2395757459
SRX4314265,-0.2419035263
SRX4314266,-0.25071414870000003
SRX4314264,-0.44726905840000003
SRX4314268,-0.27080641850000003
SRX4314267,-0.3601002533
SRX4314271,-0.1219837955
SRX4314272,-0.4619085671
SRX4314275,-0.3996835147
SRX4314274,-0.5722063048
SRX4314273,-0.25438757430000003
SRX4314278,-0.7391776007
SRX4314276,-0.601493795
SRX4314281,-0.7336892666
SRX4314279,-0.7370904534
SRX4314280,-0.9921564351000001
SRX4314284,-0.7852540095
SRX4314283,-0.5493037026
SRX4314282,-0.7803905854000001
SRX4314293,-0.6930398954
SRX4314292,-0.8055380403
SRX4314291,-0.876522153
SRX4314297,-0.5764307025000001
SRX4314298,-0.5321675127000001
SRX4314299,-0.5734380462
SRX4314302,-0.2481597914
SRX4314301,-0.3979840175
SRX4314300,-0.3581810053
SRX4314305,-0.40166974590000004
SRX4314304,-0.1332656475
SRX4314303,-0.1181620765
SRX4314309,-0.1043145459
SRX4314306,0.172449172
SRX4314308,-0.2427719882
SRX4314307,0.1230830121
SRX4314311,-0.2130498532
SRX4314317,0.3746244003
