,0
gene_id,Rv3495c
name,lprN
operon,Op2189
gene_product,Mce family lipoprotein LprN
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"whiB5,Rv0023,Rv0081,Rv0324,Rv0576,Rv0691c,Rv0767c,Rv1353c,whiA,Rv1776c,Rv2011c,Rv2250c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3495c"">External Database</a>"
