,0
gene_id,Rv0572c
name,Rv0572c
operon,Op378
gene_product,hypothetical protein
COG,No COG annotation
regulator,"mprA,mprB,Rv1816,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0572c"">External Database</a>"
