sample,Rv0169
SRX3995807,-0.2354487574
SRX3995806,-0.3363553868
SRX3995809,-0.3256418747
SRX3995808,-0.5468768505
SRX4619048,-0.2789099577
SRX4619047,-0.5064425677000001
SRX4619049,-0.7996415434
SRX4619050,-0.5648660343
SRX3995804,-0.1852341471
SRX3995805,0.1852341471
SRX5089845,0.2917529284
SRX5089844,0.24902427800000002
SRX5089860,-0.16789510900000001
SRX5089859,-0.0032793106000000003
SRX5089858,0.17117441960000002
SRX5089854,-0.7695122196
SRX5089853,-0.8055334904
SRX5089852,-0.8149401232
SRX5089856,1.0314919244
SRX5089855,1.1563299865
SRX5089857,0.9454153521
SRX5089868,-1.15607364
SRX5089866,-1.3830720401
SRX5089867,-1.5615335403000001
SRX5089870,0.055019868300000004
SRX5089869,0.1299875845
SRX5089871,0.0311593296
SRX5089846,-1.0500311192
SRX5089848,-0.7787464970000001
SRX5089847,-1.0668749803
SRX5089849,1.3104722134
SRX5089850,1.3301882646
SRX5089851,1.3204724819
SRX5089863,-0.889042942
SRX5089861,-1.1714440707
SRX5089862,-1.1808869091
SRX5089865,0.8213215876000001
SRX5089864,1.1697747247
SRX5388955,0.0045265564
SRX5388957,-0.024241770500000002
SRX5388954,-0.047610574
SRX5388956,0.0673257881
SRX5388960,-2.7526942335999998
SRX5388961,-3.024013995
SRX5388959,-2.7655752424
SRX5388958,-2.3693155081
SRX5388964,-1.2691086011000001
SRX5388965,-1.5505220728
SRX5388962,-1.2221932365
SRX5388963,-1.3220064852
SRX6889335,-0.3712698726
SRX6889333,0.3712698726
SRX6810002,0.0662714347
SRX6810004,0.2305097713
SRX6810003,-0.296781206
SRX6810006,-1.4580006821
SRX6810005,-1.5119258983
SRX6810007,-1.9961418817
ERX1818322,-0.1183480997
ERX1818321,0.1183480997
SRX2617830,0.1695706616
SRX2617831,0.1137573151
SRX2617833,-0.9622400586000001
SRX2617832,-1.0222844849
SRX2617828,0.0509308673
SRX2617827,-0.0761439881
SRX2617829,0.0252131209
SRX3456119,0.8921347404000001
SRX3456118,0.4757594473
SRX3456117,0.6451863126
SRX3456101,0.5407576109000001
SRX3456099,-0.24478198280000002
SRX3456100,-0.2959756282
SRX3456107,4.0952548282
SRX3456105,4.0627672703
SRX4374122,0.1727608592
SRX4374121,0.3505139704
SRX4374123,0.2050267774
SRX4374124,-0.2072640841
SRX4374125,0.0035151461000000003
SRX4374126,0.20374893800000002
SRX4374127,-1.0401479742
SRX4374128,-0.5986869838000001
SRX4374129,-0.6889443404000001
SRX4374130,-2.7993090966
SRX4374132,-2.4877964385
SRX4374131,-2.5875770711
SRX4374133,-2.4517225392
SRX4374135,-2.7030999481
SRX4374134,-2.4745398348
SRX4374138,-2.8819645985
SRX4374136,-2.75995106
SRX4374137,-2.8735033204000002
SRX1091379,-2.3513400842
SRX1091380,-2.3733669796
SRX1091377,0.0181878465
SRX1091378,-0.0181878465
SRX4647145,0.070391515
SRX4647146,0.0585193607
SRX4647147,0.0740351556
SRX4647144,0.0248306177
SRX4647143,-0.0096993853
SRX4647142,-0.0151312324
SRX4647155,-2.2382562849
SRX4647152,-2.1532138824000002
SRX4647153,-2.2191375282
SRX4647154,-2.199128836
SRX4647148,-1.6438335641
SRX4647149,-1.6378266771
SRX4647151,-1.6625927781
SRX4647150,-1.7116282425
SRX4647123,0.0162771823
SRX4647124,-0.0779628331
SRX4647125,0.061685650800000005
SRX3103185,-0.171062465
SRX3103189,-0.0021422305
SRX3103187,-0.2080419306
SRX3103184,0.0308296496
SRX3103188,0.1122683637
SRX3103186,-0.1430980133
SRX1372110,-0.6378632
SRX1372111,-0.0859478912
SRX1372108,-0.0228204819
SRX1372109,0.0228204819
SRX4506085,0.1268343153
SRX4506083,0.049280782100000003
SRX4506089,0.1152157115
SRX4506087,0.0924716542
SRX4506077,-0.0358098825
SRX4506079,-0.0188154273
SRX4506075,0.0248328058
SRX4506081,0.029792504
SRX4506084,-0.0864710437
SRX4506086,-0.0642219807
SRX4506088,-0.1099153502
SRX4506090,-0.1441690954
SRX4506078,-0.3362775624
SRX4506080,-0.2256895298
SRX4506082,-0.2551779906
SRX4506076,-0.21678335040000002
SRX5352221,0.18051996820000002
SRX5352223,0.2246453968
SRX5352222,0.757922186
SRX5352229,-0.9147576104
SRX5352227,-0.9531873019
SRX5352228,-0.9730559418
SRX5352231,0.1603314741
SRX5352232,0.0273846257
SRX5352230,0.5979659165
SRX5352225,0.2907624747
SRX5352224,0.4989986295
SRX5352226,0.5790681863
SRX5352220,-0.1685950651
SRX5352219,-0.0233314194
SRX5352218,0.1919264845
SRX4498228,-0.11310635100000001
SRX4498224,-0.0698136002
SRX4498230,-0.036297778
SRX4498226,-0.0703001032
SRX4498218,0.015450746000000001
SRX4498216,0.0260692847
SRX4498220,-0.0068637949
SRX4498222,-0.0346562359
SRX4498225,0.2982053723
SRX4498227,0.2571782852
SRX4498231,0.4458538611
SRX4498229,0.3405257505
SRX4498217,0.4851415437
SRX4498221,0.3613253994
SRX4498219,0.4844766046
SRX4498223,0.4042666029
SRX5079928,-1.1479408786
SRX5079930,-1.1505992788000001
SRX5079929,-1.2057951073
SRX5079923,-0.7409775277
SRX5079924,-0.6839574034
SRX5079922,-0.8984040763000001
SRX5079920,-0.0318595849
SRX5079921,0.06550674670000001
SRX5079919,-0.0336471618
SRX5079926,-1.117896425
SRX5079925,-1.2298699996
SRX5079927,-1.1447880022
SRX894005,1.1403393885
SRX894004,1.2574733775
SRX894006,1.362011069
SRX893999,0.1321812108
SRX894000,-0.1342750644
SRX893998,0.0020938536
SRX4647489,0.0141685357
SRX4647490,-0.0141685357
SRX4647492,0.1339767205
SRX4647491,0.1105018277
SRX4647496,0.2233783859
SRX4647495,0.1831076194
SRX4647499,-0.0637958138
SRX4647500,-0.1251306277
SRX4647493,0.30616846000000003
SRX4647494,0.335935521
SRX4647497,0.0508964838
SRX4647498,-0.0116266485
SRX4505482,0.1762634298
SRX4505486,-0.008909086
SRX4505484,0.1995378714
SRX4505473,0.0099520704
SRX4505476,-0.2878781623
SRX4505480,0.1127435916
SRX4505478,0.10667906320000001
SRX4505474,0.0684555075
SRX4505483,-2.2489239434
SRX4505485,-2.1091366059
SRX4505487,-2.0535196701
SRX4505488,-2.3003588598
SRX4505481,-1.9677825596
SRX4505477,-2.0987499145
SRX4505475,-2.0759965229
SRX4505479,-2.0615456584
SRX4605773,0.089705279
SRX4605774,0.0313740651
SRX4605772,-0.0547248222
SRX4605771,0.0547248222
SRX5178871,-0.1386725362
SRX5178872,-0.1394326165
SRX5178868,-0.2756978538
SRX5178870,0.1842673756
SRX5178869,0.0914304781
ERX1404045,0.0141141033
ERX1404046,-0.0141141033
ERX1404043,-0.2277194987
ERX1404044,-0.1243512823
ERX237502,-2.5560037679
ERX237505,-1.9234349764
ERX237506,-2.4772273605
ERX237500,-3.1131653954
ERX237497,-3.5397960171
ERX237499,-2.5433784338
ERX237507,-0.0002655776
ERX237496,0.0307213588
ERX237504,-0.030455781300000002
ERX3772318,-0.0164164689
ERX3772320,0.0340101079
ERX3772319,-0.1616156808
ERX3772321,0.1021771981
ERX3772322,-0.0319696946
ERX3772323,-0.0702075034
SRX4314262,0.07997304720000001
SRX4314263,-0.0797244179
SRX4314261,-0.0002486293
SRX4314265,0.1461181227
SRX4314266,0.36161535
SRX4314264,0.0157025164
SRX4314268,0.3953736129
SRX4314267,0.3983849177
SRX4314271,0.454074423
SRX4314272,0.3144952207
SRX4314275,0.5763730733
SRX4314274,0.6198414823
SRX4314273,0.14098438230000002
SRX4314278,0.30429205330000003
SRX4314276,0.07727369070000001
SRX4314281,0.40119077340000003
SRX4314279,0.2728959541
SRX4314280,0.4706741015
SRX4314284,0.0237938138
SRX4314283,0.6546962151
SRX4314282,0.0965305694
SRX4314293,-0.10998300180000001
SRX4314292,-0.4519429084
SRX4314291,-0.32620858140000003
SRX4314297,-0.5692647664
SRX4314298,-0.0811397851
SRX4314299,-0.3401846559
SRX4314302,-0.24178225790000002
SRX4314301,-0.1835170028
SRX4314300,-0.2092561359
SRX4314305,-0.48306377570000003
SRX4314304,-0.33680071580000004
SRX4314303,-0.3743761077
SRX4314309,0.1429870652
SRX4314306,-0.8147040779
SRX4314308,-0.437583661
SRX4314307,-0.4081580031
SRX4314311,-0.7889526195000001
SRX4314317,-1.1905191166
SRX4314316,-1.4585179672000002
SRX4314318,-1.8322673164
SRX4314319,-1.8788190337000001
SRX4314331,-0.7210744625000001
SRX4314330,-0.7456242714
SRX4314332,-0.7196632494
SRX4314335,-0.8978679268
SRX4314334,-1.1880718218
SRX4314333,-1.1433144464
SRX4314338,-0.7144350140000001
SRX4314336,-0.7981921135000001
SRX4314337,-0.8765940436
SRX4314339,-0.25763901040000003
SRX4314340,-0.3791909942
SRX4314341,0.0360459453
SRX3686762,0.7533813309
SRX3686763,0.8087982152000001
SRX3686761,0.9547449762
SRX3686765,-0.5325283183
SRX3686769,-0.5422411426
SRX3686766,-0.44572890400000004
SRX3686768,-0.427355935
SRX3686764,-0.4343883462
SRX3686767,-0.2788087244
SRX3686788,-0.0816073296
SRX3686791,-0.0176376972
SRX3686792,0.0285401196
SRX3686793,0.12421477610000001
SRX3686790,0.0451596998
SRX3686789,-0.09866956860000001
SRX3686829,0.29169168500000003
SRX3686830,0.0342954597
SRX3686828,0.21625562980000002
SRX3686819,0.1068049778
SRX3686818,0.0368131114
SRX3686817,0.0878013106
SRX3686822,-1.9824916399
SRX3686820,-1.9196083507
SRX3686821,-2.2113823919
SRX3686743,0.8828930198
SRX3686744,0.9995285724
SRX3686745,0.87477423
SRX3686772,1.1665017386
SRX3686770,1.343713451
SRX3686771,1.2841941799
SRX3686794,0.5847394563
SRX3686796,0.22875136100000001
SRX3686751,0.6780480242
SRX3686749,-0.0330158085
SRX3686750,0.5409573458
SRX3686778,0.8648345997
SRX3686777,1.0573013444
SRX3686776,1.2859041739000001
SRX3686800,0.2425113357
SRX3686801,0.27853422240000003
SRX3686755,-0.5226011829
SRX3686757,0.3139420104
SRX3686756,-0.0478232398
SRX3686784,1.0945094972
SRX3686783,1.2117093025
SRX3686782,1.197471162
SRX3686809,0.1889085931
SRX3686807,0.0397352668
SRX3686808,0.2002726839
SRX3686787,-1.1363749915
SRX3686786,-0.8594128266000001
SRX3686785,-0.8939595084
SRX3686799,-0.375642329
SRX3686797,-0.3330363489
SRX3686798,-0.3356351272
SRX3686746,0.3674188325
SRX3686748,0.42929324830000004
SRX3686747,0.5280893348
SRX3686773,0.6139598342
SRX3686774,0.5387133448
SRX3686775,0.2578670214
SRX3686754,-0.0522676713
SRX3686753,0.0550658496
SRX3686752,-0.1656110985
SRX3686780,-0.46373164240000003
SRX3686779,-0.27393876710000004
SRX3686781,-0.5072284381000001
SRX3686806,-0.7740773247
SRX3686805,-0.8671144777
SRX3686758,-1.7324876554
SRX3686760,-1.4745475008
SRX3686759,-1.963274803
SRX3686810,-1.4282503604
SRX3686811,-1.2598820836
SRX3686812,-1.2927384835
SRX3686813,1.2696981364
SRX3686815,-1.9428501299
SRX3686816,-1.8000539617
SRX3686823,1.0108231815
SRX3686824,0.9005902354
SRX3686825,-0.8456664801
SRX3686827,-1.4981748079
SRX3686826,-1.6345952518
SRX7054191,0.2305144167
SRX7054189,0.06627339360000001
SRX7054190,-0.2967878104
SRX7054193,-0.6365123307
SRX7054192,-0.6661322
SRX7054194,-0.6657221782
SRX4506284,-1.0025506313
SRX4506280,-0.9185387617
SRX4506282,-0.9995585863
SRX4506278,-1.0586658125
SRX4506274,-0.0324296882
SRX4506273,-0.028795176000000002
SRX4506271,0.0071904001
SRX4506276,0.0540344642
SRX4506283,-0.0757586811
SRX4506279,0.0901217092
SRX4506285,-0.0216171783
SRX4506281,-0.14933343300000002
SRX4506275,0.5422499163
SRX4506277,0.4065040675
SRX4506272,0.5169098336
SRX2923393,0.0133859715
SRX2923394,-0.0133859715
SRX2923398,-3.4068178546
SRX2923397,-3.1600725444
SRX2923395,-3.6528125884
SRX2923396,-3.7870177016
SRX2923400,-1.1391430044
SRX2923401,-0.9351107818000001
SRX2923403,-1.5353106090000002
SRX2923402,-1.9757425353
SRX6853288,0.2268977694
SRX6853287,0.0052558142
SRX6853286,-0.148054452
SRX6853284,0.0137683347
SRX6853285,0.1897229896
SRX6853283,-0.2034913243
SRX4319040,-0.060445891700000004
SRX4319041,0.0187947935
SRX4319039,0.0416510982
SRX4314613,-0.8512013173
SRX4314614,-0.8708797956000001
SRX4314615,-0.6408317415
SRX4314632,0.066696691
SRX4314631,-0.034063607100000004
