,0
gene_id,Rv0169
name,mce1A
operon,Op123
gene_product,Mce family protein Mce1A
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"whiB5,Rv0023,Rv0081,Rv0135c,phoP,mprA,mprB,Rv1049,sigI,Rv1473A,Rv1719,Rv1776c,Rv1816,Rv1828,Rv2011c,Rv2250c,Rv2324,Rv3066,devR,Rv3249c,whiB3,lsr2,Rv3736,espR,mce1R"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0169"">External Database</a>"
