,0
gene_id,Rv3708c
name,asd
operon,Op2317
gene_product,aspartate-semialdehyde dehydrogenase
COG,Amino acid transport and metabolism
regulator,Rv3249c
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3708c"">External Database</a>"
