,0
gene_id,Rv0462
name,lpdC
operon,Op307
gene_product,dihydrolipoamide dehydrogenase
COG,Energy production and conversion
regulator,"Rv0023,Rv0047c,Rv0135c,Rv0302,Rv0324,Rv1353c,Rv1473A,Rv1816,Rv2324,devR,Rv3249c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0462"">External Database</a>"
