,0
gene_id,Rv3827c
name,Rv3827c
operon,Op2395
gene_product,transposase
COG,"Replication, recombination and repair"
regulator,"Rv0047c,Rv0081,Rv0135c,Rv0324,csoR,Rv1353c,Rv2034,Rv2250c,Rv2324,Rv3249c,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3827c"">External Database</a>"
