,0
gene_id,Rv3290c
name,lat
operon,Op2060
gene_product,L-lysine-epsilon aminotransferase
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv0047c,Rv0081,Rv0302,Rv0324,trcR,sigI,Rv1353c,Rv1358,Rv1776c,Rv2021c,Rv2034,Rv2324,sigA,Rv3058c,sigH,sigF,lrpA,whiB3"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3290c"">External Database</a>"
