sample,Rv2331A
SRX3995807,-0.1387672195
SRX3995806,-0.3762104606
SRX3995809,-0.2295997169
SRX3995808,-0.29767581800000004
SRX4619048,-0.3446140127
SRX4619047,-0.158062993
SRX4619049,-0.3687968258
SRX4619050,0.07987155480000001
SRX3995804,-0.0301739434
SRX3995805,0.0301739434
SRX5089845,-0.7326204289
SRX5089844,-1.0454704427000001
SRX5089860,-0.0412885334
SRX5089859,-0.06737767060000001
SRX5089858,0.108666204
SRX5089854,-2.3072771632
SRX5089853,-2.6025696563
SRX5089852,-2.7135519859
SRX5089856,-1.2119977276
SRX5089855,-1.107060237
SRX5089857,-1.3525235641
SRX5089868,-0.5441848653
SRX5089866,-0.4992889737
SRX5089867,-0.38306933930000003
SRX5089870,0.23511753800000001
SRX5089869,0.3197804071
SRX5089871,0.21281582170000002
SRX5089846,-2.60207462
SRX5089848,-2.1740951364
SRX5089847,-2.6261114757
SRX5089849,-1.162457708
SRX5089850,-1.0461044481
SRX5089851,-0.7720200272000001
SRX5089863,0.0033256518
SRX5089861,-0.2151540305
SRX5089862,-0.1248181424
SRX5089865,0.40368364230000003
SRX5089864,0.5685494775000001
SRX5388955,-0.1386009682
SRX5388957,0.07210376660000001
SRX5388954,0.0536322068
SRX5388956,0.0128649948
SRX5388960,-1.1506018547
SRX5388961,-1.0085879969
SRX5388959,-1.1120110841
SRX5388958,-1.1461806796
SRX5388964,-0.321849959
SRX5388965,0.13723873550000001
SRX5388962,-0.3732467763
SRX5388963,-0.2907529776
SRX6889335,0.4119412423
SRX6889333,-0.4119412423
SRX6810002,-0.0701932484
SRX6810004,-0.2097131305
SRX6810003,0.27990637890000003
SRX6810006,0.4382932975
SRX6810005,-0.3423803529
SRX6810007,0.2504369456
ERX1818322,-0.1958656189
ERX1818321,0.1958656189
SRX2617830,0.0939982424
SRX2617831,0.135389177
SRX2617833,-0.5161053738
SRX2617832,-0.5342103341000001
SRX2617828,-0.1063213295
SRX2617827,0.0107401183
SRX2617829,0.09558121130000001
SRX3456119,1.4477325336
SRX3456118,-0.6696109984
SRX3456117,2.1728339658999998
SRX3456101,1.3392219968
SRX3456099,-0.6696109984
SRX3456100,-0.6696109984
SRX3456107,4.7864104207
SRX3456105,5.1828429492
SRX4374122,-0.6785980337
SRX4374121,-0.6916881541000001
SRX4374123,-0.9245196713
SRX4374124,0.1749119356
SRX4374125,-0.1061743779
SRX4374126,-0.06873755770000001
SRX4374127,0.3166071245
SRX4374128,0.1952357986
SRX4374129,-0.0772119904
SRX4374130,-0.7352940519000001
SRX4374132,-0.6530565342
SRX4374131,-0.8489622177
SRX4374133,-0.15657997
SRX4374135,-0.8249603412000001
SRX4374134,-0.5562950514
SRX4374138,-0.5699419269
SRX4374136,-0.35563886180000004
SRX4374137,-0.547333759
SRX1091379,1.1345451423
SRX1091380,1.2249795752
SRX1091377,0.1587220017
SRX1091378,-0.1587220017
SRX4647145,-0.006058490200000001
SRX4647146,-0.19362591440000002
SRX4647147,-0.07121971390000001
SRX4647144,-0.0315835175
SRX4647143,-0.0719744932
SRX4647142,0.10355801070000001
SRX4647155,-0.0650938194
SRX4647152,-0.139105865
SRX4647153,0.0924969382
SRX4647154,-0.1943105468
SRX4647148,0.1676343513
