,0
gene_id,Rv0913c
name,Rv0913c
operon,Op593
gene_product,dioxygenase
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0023,Rv0047c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0913c"">External Database</a>"
