,0
gene_id,Rv3470c
name,ilvB2
operon,Op2173
gene_product,acetolactate synthase large subunit
COG,Coenzyme transport and metabolism
regulator,Rv3488
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3470c"">External Database</a>"
