,0
gene_id,Rv0184
name,Rv0184
operon,Op127
gene_product,hypothetical protein
COG,Function unknown
regulator,"vapB15,Rv2642,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0184"">External Database</a>"
